@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	niSAcaraH	-	-	niSAcara{puM;1;eka}	niSAcara{puM;1;eka}	karwA,10	niSAcara	-	-	-	-	-
2	xakRiNam	2	xakRiNam	xakRiNa{puM;2;eka}/xakRiNa{napuM;1;eka}/xakRiNa{napuM;2;eka}/xakRiNa{sarvanAma;puM;2;eka}	xakRiNa{puM;2;eka}	viSeRaNam,3	xakRiNa_ko	-	-	-	-	-
3	xoH	3	xorniSAcaraH	xos{puM;1;eka}	xos{puM;1;eka}	karma,4	BujA	-	-	-	-	-
4	uxyamya	-	-	yam1{avya;lyap;yamuz;:BvAxiH}/yam3{avya;lyap;yamaz;:curAxiH}	uw_yam1{avya;lyap;yamuz;:BvAxiH}	pUrvakAlaH,10	-	-	-	-	-	-
5	eka-wAlaH	4	ekawAlaH	ekawAla{puM;1;eka}	ekawAla{puM;1;eka}	viSeRaNam,7	ekawAla	-	-	-	-	-
6	uwpAwa-pavana-preriwaH	-	-	uwpAwa-preriwa{puM;1;eka(uwpAwa-Ir2;kwa;Iraz;:curAxiH)}	uwpAwa-preriwa{puM;1;eka(uwpAwa-Ir2;kwa;Iraz;:curAxiH)}	viSeRaNam,7	uwpAwa-uwwejiwa	-	-	-	-	-
7	giriH	6	giriH	giri{puM;1;eka}/giri{swrI;1;eka}	giri{puM;1;eka}	upamAnam,8	parvawa	-	-	-	-	-
8	iva	5	ivowpAwapavanapreriwo	iva{avya}	iva{avya}	upamAnaxyowakaH,10	jEse	-	-	-	-	-
9	wam	1	wamupAxravaxuxyamya	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,10	usako	-	-	-	-	-
10	 upAxravaw	-	-	upAxravAw}	upa_xru{karwari;laf;pra;eka;parasmEpaxI{XAwuH xru} BvAxiH}	aBihiwa_karwA,1;sakarmaka	-	-	-	-	-	-
