@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasya	1	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	viSeRaNam,9	usakA	-	-	-	-	-
2	 pUrvam	2	pUrvoxiwAM	purv1{karwari;lot;ma;eka;parasmEpaxI;purvaz;:BvAxiH}/pUrva{puM;8;eka}/pUrva{napuM;8;eka}	pUrva{napuM;7;eka}	kAlAXikaraNam,3	pUrva	-	-	-	-	-
3	uxiwAM	-	-	uw_i1{karwari;lot;pra;xvi;parasmEpaxI;iN;:axAxiH}/uxiwA{swrI;2;eka(vax1;kwa;vaxaz;:BvAxiH)}/uxiwA{swrI;2;eka(i1;kwa;iN;:axAxiH)}	uxiwA{swrI;2;eka(vax1;kwa;vaxaz;:BvAxiH)}	viSeRaNam,4	bolIM_huIM	-	-	-	-	-
4	ninxAM	3	ninxAM	ninxA{swrI;2;eka}	ninxA{swrI;2;eka}	karma,8	ninxA_ke	-	-	-	-	-
5	xvijaH	4	xvijaH	xvija{puM;1;eka}	xvija{puM;1;eka}	karwA,8	brAhmaNa	-	-	-	-	-
6	puwra-samAgawaH	5	puwrasamAgawaH	puwra-samAgawa{puM;1;eka}	puwra-samAgawa{puM;1;eka(puwra-gam1;kwa;gamL;:BvAxiH)}	viSeRaNam,5	puwra-AyA_huve_ne	-	-	-	-	-
7	swuwvA	6	swuwvA	Rwu1{avya;kwvA;RwuF;:axAxiH}	Rwu1{avya;kwvA;RwuF;:axAxiH}	pUrvakAlaH,8	Rwu1_kara	-	-	-	-	-
8	nivarwayAmAsa	7	nivarwayAmAsa	ni_vqw1{karwari;lit;pra;eka;parasmEpaxI;vqwu;:BvAxiH}	ni_vqw1{karwari;lit;pra;eka;parasmEpaxI;vqwu;:BvAxiH}	aBihiwa_karwA,5;sakarmaka	nivqwwa_huA	-	-	-	-	-
9	wrAwuH	8	wrAwurvEvasvawAxapi	wrAwq{puM;5;eka(wrE1;wqc;wrEf;:BvAxiH)}/wrAwq{puM;6;eka(wrE1;wqc;wrEf;:BvAxiH)}/wrAwq{napuM;5;eka(wrE1;wqc;wrEf;:BvAxiH)}/wrAwq{napuM;6;eka(wrE1;wqc;wrEf;:BvAxiH)}	wrAwq{puM;6;eka(wrE1;wqc;wrEf;:BvAxiH)}	RaRTIsambanXaH,4	-	-	-	-	-	-
10	vEvasvawAw	-	-	vEvasvawa{puM;5;eka}	vEvasvawa{puM;5;eka}	apAxAnam,9	vEvasvawa_se	-	-	-	-	-
11	api	-	-	api{avya}	api{avya}	sambanXaH,10	BI	-	-	-	-	-
