@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	3	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	vaha	-	-	-	-	-
2	XiyaH	1	XiyaH	XI{swrI;6;eka}/XI{swrI;5;eka}/XI{swrI;1;bahu}/XI{swrI;2;bahu}	XI{swrI;6;eka}	RaRTIsambanXaH,3	XI_ke	-	-	-	-	-
3	samagrEH	2	samagrEH	samagra{puM;3;bahu}/samagra{napuM;3;bahu}	samagra{puM;3;bahu}	viSeRaNam,4	samagroM_se	-	-	-	-	-
4	guNEH	4	guNEruxAraXIH	guNa{puM;3;bahu}	guNa{puM;3;bahu}	hewuH,5	guNoM_se	-	-	-	-	-
5	uxAraXIH	-	-	uxAraXI{swrI;1;eka}/uxAraXI{puM;1;eka};	uxAraXI{puM;1;eka}	viSeRaNam,1	uxAraXI	-	-	-	-	-
6	ca	-	-	ca{avya}	ca{avya}	sambanXaH,5	BI	-	-	-	-	-
7	kramAw	5	kramAccawasraScawurarNavopamAH	krama{puM;5;eka}	krama{puM;5;eka}	kriyAviSeRaNam,10	krama_se	-	-	-	-	-
8	cawasraH	-	-	cawur{saMKyeyam;swrI;1;bahu}/cawur{saMKyeyam;swrI;2;bahu}	cawur{saMKyeyam;swrI;2;bahu}	viSeRaNam,11	cawasraH-vixyAH-arNava_ko	-	-	-	-	-
9	cawur-arNava-upamAH	-	-	cawur-arNava-upamA{swrI;1;bahu}/upamA{swrI;2;bahu}/upamA{swrI;8;bahu}/upama{puM;8;bahu}/upama{puM;1;bahu}	cawur-arNava-upamA{swrI;2;bahu}	viSeRaNam,11	cawura-arNava-upamAoM_ko	-	-	-	-	-
10	wawAra	6	wawAra	wQ1{karwari;lit;u;eka;parasmEpaxI;wQ;:BvAxiH}/wQ1{karwari;lit;pra;eka;parasmEpaxI;wQ;:BvAxiH}	wQ1{karwari;lit;pra;eka;parasmEpaxI;wQ;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	wErA	-	-	-	-	-
11	vixyAH	7	vixyAH	vixyA{swrI;1;bahu}/vixyA{swrI;2;bahu}/vixyA{swrI;8;bahu}/vix{karwari;ASIrlif;ma;eka;parasmEpaxI;vixaz;axAxiH}/vix{karwari;viXilif;ma;eka;parasmEpaxI;vixaz;axAxiH}/vix{karwari;ASIrlif;ma;eka;parasmEpaxI;vixLz;wuxAxiH}	vixyA{swrI;2;bahu}	karma,10	cawasraH-vixyAH-arNava_ko	-	-	-	-	-
12	pavanA-awi-pAwiBiH	8	pavanAwipAwiBirxiSo	pavanA-awi-pAwin{puM;3;bahu}	pavanA-awi-pAwin{puM;3;bahu}	viSeRaNam,14	pavanA-awi-pAwin	-	-	-	-	-
13	xiSaH	-	-	xiS{swrI;1;bahu}/xiS{swrI;2;bahu}/xiS{swrI;5;eka}/xiS{swrI;6;eka}/xiS{swrI;8;bahu}	xiS{swrI;6;eka}	RaRTIsambanXaH,14	sWAna_ke	-	-	-	-	-
14	harixBiH	-	harixBirhariwAmiveSvaraH	hariw{swrI;3;bahu}/hariw{puM;3;bahu}	hariw{puM;3;bahu}	hewuH,17	harA_raMga_pIlA_raMgoM_se	-	-	-	-	-
15	hariwAm	-	-	hariw{puM;6;bahu}/hariw{swrI;6;bahu}	hariw{swrI;6;bahu}	RaRTIsambanXaH,17	xiSAoM_kA	-	-	-	-	-
16	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,17	jEse	-	-	-	-	-
17	ISvaraH	-	-	ISvara{puM;1;eka}	ISvara{puM;1;eka}	upamAnam,1	ISvara	-	-	-	-	-
