@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aBiReka-jala-A-pluwA	-	aBiRekajalApluwA	aBiReka-jala-A-pluwA{swrI;1;eka(aBiReka-jala-A-plu1;kwa;pluf;:BvAxiH)}	aBiReka-jala-A-pluwA{swrI;1;eka(aBiReka-jala-A-plu1;kwa;pluf;:BvAxiH)}	viSeRaNam,2	aBiReka-jala-A-gayI_huI	-	-	-	-	-
2	vexiH	-	vexiH	vexi{puM;1;eka}	vexi{puM;1;eka}	karwA,5	vivAha_karane_vAlA	-	-	-	-	-
3	yAvaw	-	yAvaw	yAvaw{avya}	yAvaw{avya}	niwya_sambanXaH,4	jaba_waka	-	-	-	-	-
4	na	-	na	na{avya}	na{avya}	prawiReXaH,5	nahIM	-	-	-	-	-
5	ASyAyawe	-	ASyAyawe	Af_SyE1{karwari;lat;pra;eka;AwmanepaxI;SyEf;:BvAxiH}	Af_SyE1{karwari;lat;pra;eka;AwmanepaxI;SyEf;:BvAxiH}	prawiyogI,6	Af_SyE1_ap_skwA_hE	-	-	-	-	-
6	wAvaw	-	wAvaw	wAvaw{avya}/wAvaw{napuM;1;eka}/wAvaw{napuM;2;eka}/wAvaw{napuM;8;eka}	wAvaw{avya}	anuyogI,9	waba_waka	-	-	-	-	-
7	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	xus-sahaH	-	xuHsahaH	xus-sahas{napuM;1;eka}/sahas{napuM;2;eka}/sahas{napuM;8;eka}/saha{puM;1;eka}/sahas{puM;8;eka}	xus-saha{puM;1;eka}	viSeRaNam,9	xus-saha	-	-	-	-	-
9	prawApaH	-	prawApaH	prawApa{puM;1;eka}	prawApa{puM;1;eka}	karwA,11	prawApa	-	-	-	-	-
10	velA-anwaM	-	velAnwaM	velA-anwa{puM;2;eka}/anwa{napuM;1;eka}/anwa{napuM;2;eka}	velA-anwa{napuM;2;eka}	karma,11	samaya-anwa	-	-	-	-	-
11	prApa	-	prApa	pra_Ap1{karwari;lit;ma;bahu;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}/pra_Ap1{karwari;lit;u;eka;parasmEpaxI;ApLz;:svAxiH}	pra_Ap1{karwari;lit;pra;eka;parasmEpaxI;ApLz;:svAxiH}	aBihiwa_karwA,9;sakarmaka	prApwa_huI	-	-	-	-	-
