@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	parAwmanoH	1	parAwmanoH	parAwman{puM;6;xvi}/parAwman{puM;7;xvi}	parAwman{puM;6;xvi}	RaRTIsambanXaH,2	parAwmanoM_ke	-	-	-	-	-
2	Sakwi-AxInAM	3	SakwyAxInAM	Sakwi-Axi{swrI;6;bahu}/Axi{puM;6;bahu}/Axi{napuM;6;bahu}	Sakwi-Axi{napuM;6;bahu}	RaRTIsambanXaH,3	Sakwi-AxiyoM_ke	-	-	-	-	-
3	balAbalam	4	balAbalam	balAbala{napuM;1;eka}/balAbala{napuM;2;eka}	balAbala{napuM;2;eka}	karma,4	balAbala_ko	-	-	-	-	-
4	pariCixya	2	paricCixya	pari_{kqw_XAwu Cix1} avya lyap{XAwuH Cixizr} ruXAxiH{kqxanwa}	pari_{kqw_XAwu Cix1} avya lyap{XAwuH Cixizr} ruXAxiH{kqxanwa}	pUrvakAlaH,9	kAta_kara	-	-	-	-	-
5	eBiH	6	-	ixam{sarvanAma;puM;3;bahu}/ixam{sarvanAma;napuM;3;bahu}	ixam{sarvanAma;napuM;3;bahu}	hewuH,7	inase	-	-	-	balAbalam	-
6	parasmAw	9	-	para{sarvanAma;puM;5;eka}/para{sarvanAma;napuM;5;eka}	para{sarvanAma;napuM;5;eka}	apAxAnam,9	para_se	-	-	-	oWers (unspeciqiex)	-
7	baliRTaH	7	-	baliRTa{puM;1;eka}	baliRTa{puM;1;eka}	karwqsamAnAXikaraNam,9	Uzta	-	-	-	-	-
8	cew	8	-	cew{avya}	cew{avya}	sambanXaH,7	wo	-	-	-	-	-
9	yayO	5	yayAveBirbaliRTaScewparasmAxAswa	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}/yayi{puM;7;eka}	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	prawiyogI,10	gayA	-	-	-	-	-
10	anyaWA	12	-	anyaWA{avya}	anyaWA{avya}	anuyogI,12	anyaWA	-	-	-	-	-
11	saH	11	soZnyaWA	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9	vaha	-	-	-	rAjA awiWiH	-
12	Aswa	10	-	as2{karwari;laf;ma;bahu;parasmEpaxI;asaz;:axAxiH}/As1{karwari;laf;pra;eka;AwmanepaxI;Asaz;:axAxiH}	As1{karwari;laf;pra;eka;AwmanepaxI;Asaz;:axAxiH}	aBihiwa_karwA,11	bETA	-	-	-	-	-
