@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawra	-	-	wawra{avya}	wawra{avya}	aXikaraNam,9	vahAz	-	-	-	-	-
2	xviRAM	1	xviRAM	xviRA{swrI;2;eka}	xviRA{puM;6;eka}	RaRTIsambanXaH,3	xviRA_ko	-	-	-	-	-
3	nArAca-xurxinam	4	nArAcaxurxinam	nArAca-xurxina{napuM;1;eka}/xurxina{napuM;2;eka}	nArAca-xurxina{napuM;1;eka}	karma,4	nArAca-burA_xina	-	-	-	-	-
4	viRahya	2	viRahya	viRahya{puM;8;eka}/viRahya{napuM;8;eka}	viRahya{{kqw_XAwu Rah} avya kwvA;BvAxiH{kqxanwa}	pUrvakAlaH,9	saMBava	-	-	-	-	-
5	kAkuwsWaH	3	kAkuwsWaswawra	kAkuwsWa{puM;1;eka}	kAkuwsWa{puM;1;eka}	karwA,9	kakuwsWavaMSI	-	-	-	-	-
6	sanmafgala-snAwaH	5	sanmafgalasnAwa	sanmafgala-snA{avya;wasil}/RnA1{karwari;lat;pra;xvi;parasmEpaxI;RnA;:axAxiH}/sanmafgala-snAw{puM;2;bahu(RnA1;Sawq_lat;RnA;:axAxiH)}/sanmafgala-snAw{puM;5;eka(RnA1;Sawq_lat;RnA;:axAxiH)}/sanmafgala-snAw{puM;6;eka(RnA1;Sawq_lat;RnA;:axAxiH)}/sanmafgala-snAw{napuM;5;eka(RnA1;Sawq_lat;RnA;:axAxiH)}/sanmafgala-snAw{napuM;6;eka(RnA1;Sawq_lat;RnA;:axAxiH)}/sanmafgala-snAwa{puM;1;eka(RnA1;kwa;RnA;:axAxiH)}/sanmafgala-snAwa{puM;1;eka(RNE1;kwa;RNE;:BvAxiH)}	sanmafgala-snA{puM;1;eka(RNE1;kwa;RNE;:BvAxiH)}	upamAnam,7	sanmafgala-	-	-	-	-	-
7	iva	6	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,8	jEse	-	-	-	-	-
8	jaya-Sriyam	8	jayaSriyam	jaya-SrI{swrI;2;eka}	jaya-SrI{swrI;2;eka}	karma,9	jaya-SrI_ko	-	-	-	-	-
9	prawipexe	7	prawipexe	prawi_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/prawi_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/prawi_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/prawi_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	prawi_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,5;sakarmaka	svIkAra_kiyA	-	-	-	-	-
