@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawaH	1	wawaH	wawaH{avya}	wawaH{avya}	apAxAnam,9	vahAz_se	-	-	-	-	-
2	raGuH	5	raGuH	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,9	raGu_ne	-	-	-	-	-
3	hari-canxana-afkiwe	3	haricanxanAfkiwe	hari-canxana-afkiwa{puM;7;eka{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwa{napuM;1;xvi{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwa{napuM;2;xvi{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwa{/napuM;7;eka{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwa{napuM;8;xvi{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwA{swrI;1;xvi{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwA{swrI;2;xvi{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwA{swrI;8;eka{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwA{swrI;8;xvi{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}/afkiwa{puM;7;eka{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwa{napuM;1;xvi{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwa{napuM;2;xvi{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwa{napuM;7;eka{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwa{napuM;8;xvi{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwA{swrI;1;xvi{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwA{swrI;2;xvi{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwA{swrI;8;eka{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}/afkiwA{swrI;8;xvi{kqxanwa}({kqw_XAwu;ak2};kwa;akiz;BvAxiH)}	hari-canxana-afkiwa{puM;7;eka{kqxanwa}({kqw_XAwu;afka1};kwa;afka;curAxiH)}	viSeRaNam,4	haricanxanAfkiwe-kamare_meM	-	-	-	-	-
4	prakoRTe	2	prakoRTe	prakoRTa{puM;7;eka}/prakoRTa{napuM;8;xvi}/prakoRTa{napuM;1;xvi}/prakoRTa{napuM;2;xvi}/prakoRTa{napuM;7;eka}/prakoRTA{swrI;8;eka}/prakoRTA{swrI;8;xvi}/prakoRTA{swrI;1;xvi}/prakoRTA{swrI;2;xvi}	prakoRTa{puM;7;eka}	aXikaraNam,9	-	-	-	-	-	-
5	SaSAfka-arXa-muKena	6	SaSAfkArXamuKena	SaSAfka-arXa-muKa{puM;3;eka}/muKa{napuM;3;eka}	SaSAfkArXa-muKa{puM;3;eka}	viSeRaNam,6	SaSAfkArXa-muKa	-	-	-	-	-
6	pawriNA	7	pawriNA	pawrin{puM;3;eka}	pawrin{puM;3;eka}	karaNam,9	pawrin_se	-	-	-	-	-
7	pramaWyamAna-arNava-XIra-nAxinIm	4	pramaWyamAnArNavaXIranAxinIm	pramaWyamAna-arNava-XIra-nAxinI{swrI;2;eka}	pramaWyamAna-arNava-XIra-nAxinI{swrI;2;eka}	viSeRaNam,8	pramaWyamAna-arNava-XIra-nAxinI	-	-	-	-	-
8	Sara-Asana-jyAm	8	SarAsanajyAmalunAxbidOjasaH	SarAsana-jyA{swrI;2;eka}	SarAsana-jyA{swrI;2;eka}	karma,9	XanuRa-XanuR_kA_dorI_ko	-	-	-	-	-
9	alunAw	-	alunAw	lU1{karwari;laf;pra;eka;parasmEpaxI;lUF;:kryAxiH}	lU1{karwari;laf;pra;eka;parasmEpaxI;lUF;:kryAxiH}	aBihiwa_karwA,2;sakarmaka	kawarA	-	-	-	-	-
10	bidOjasaH	-	bidOjasaH	bidOjas{puM;1;bahu}/bidOjas{puM;2;bahu}/bidOjas{puM;5;eka}/bidOjas{puM;6;eka}	bidOjas{puM;6;eka}	RaRTIsambanXaH,8	inxra_kA_viSeRaNa_kI	-	-	-	-	-
