@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	lawA-prawAna-ux-graWiwEH	1	lawAprawAnoxgraWiwEH	lawA-prawAna-ux-graWiwa{puM;3;bahu}/graWiwa{napuM;3;bahu}	lawA-prawAna-ux-graWiwa{puM;3;bahu}	viSeRaNam,3	bela-prawAnow-graWiwa	-	-	-	-	-
2	saH	2	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,4	vaha	-	-	-	rAjA xilIpaH	-
3	keSEH	3	keSEraXijyaXanvA	keSa{puM;3;bahu}	keSa{puM;3;bahu}	karaNam,5	bAloM_se	-	-	-	-	-
4	aXijya-XanvA	4	-	aXijya-Xanvan{puM;1;eka}/XanvA{swrI;1;eka}	aXijya-Xanvan{puM;1;eka}	karwA,5	aXijya-Xanvan	-	-	-	-	rAjA xilIpaH
5	vi-cacAra	5	vicacAra	vi-car1{karwari;lit;pra;eka;parasmEpaxI;caraz;:BvAxiH}/car1{karwari;lit;u;eka;parasmEpaxI;caraz;:BvAxiH}	vi-car1{karwari;lit;pra;eka;parasmEpaxI;caraz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	GUmA	-	-	-	-	-
6	xAvam	6	xAvam	xAva{puM;2;eka}	xAva{puM;2;eka}	karma,5	vana_ko	-	-	-	-	-
7	rakRA-apaxeSAw	7	rakRApaxeSAnmunihomaXenorvanyAnvineRyanniva	rakRA-apaxeSa{puM;5;eka}/rakRA-apaxeSa{puM;5;eka(xiS1;GaF;xiSaz;:wuxAxiH)}	rakRA-apaxeSa{puM;5;eka(rakRA-xiS1;GaF;xiSaz;:wuxAxiH)}	apAxAnam,5	rakRA-	-	-	-	-	-
8	muni-homa-XenoH	-	-	muni-homa-Xenu{swrI;5;eka}/Xenu{swrI;6;eka}/Xenu{puM;5;eka}/Xenu{puM;6;eka}	muni-homa-Xenu{puM;6;eka}	RaRTIsambanXaH,7	muni-homa-Xenu	-	-	-	-	muni -  vasiRTaH;    XenoH -  nanxinyAH 
9	vanyAn	-	-	vanya{puM;2;bahu}	vanya{puM;2;bahu}	karma,10	vanya_ko	-	-	-	-	-
10	vi-neRyan	-	-	vi-nayaw{puM;1;eka(vi-NI1;Sawq_lqt;NIF;:BvAxiH)}	vi-neRyaw{puM;1;eka(vi-NI1;Sawq_lqt;NIF;:BvAxiH)}	karwqsamAnAXikaraNam,5	vi-le_jAwA_huA	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	sambanXaH,10	jEse	-	-	-	-	-
12	xuRta-sawwvAn	8	xuRtasawwvAn	xuRta{puM(xuR1;kwa;xuRaz;:xivAxiH)}/xuRta{napuM-sawwva;puM;2;bahu(xuR1;kwa;xuRaz;:xivAxiH)}	xuRta{napuM-sawwva;puM;2;bahu(xuR1;kwa;xuRaz;:xivAxiH)}	viSeRaNam,9	-	-	-	-	-	-
