@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aBinayAn	1	aBinayAnparicewumivoxyawA	aBinaya{puM;2;bahu}	aBinaya{puM;2;bahu}	karma,2	aBinaya_ko	 @expressing @with @gestures @or @acting	-	-	-	-
2	paricewum	-	  --	pari_ci1{avya;wumun;ciF;:svAxiH}	pari_ci1{avya;wumun;ciF;:svAxiH}	prayojanam,11	aByAsa karane ke-liye	@to @practise	-	-	-	-
3	uxyawA	-	  --	uxyaw{puM;3;eka}/uxyawA{swrI;1;eka}	uxyawA{swrI;1;eka}	upamAnam,4	uwsuka	@excited	-	-	-	-
4	iva	-	  --	iva{avya}	iva{avya}	upamAnaxyowakaH,2	jEse	@as @if 	-	-	-	-
5	malaya-mAruwa-kampiwa-pallavA	2	malayamAruwakampiwapallavA	malayamAruwakampiwa-pallavA{swrI;1;eka}	malayamAruwakampiwa-pallavA{swrI;1;eka}	viSeRaNam,6	malaya ke vAyuse hilawe hue pawwoMvAlI 	@southern @breeze @vacillated @tender @leaves	malayasya mAruwaH malayamAruwaswena kampiwAni pallavAni yasyAH sA	-	-	-
6	sahakAra-lawA	3	amaxayawsahakAralawA	sahakAra-lawA{swrI;1;eka}	sahakAra-lawA{swrI;1;eka}	prayojakakarwA,11	sahakAra-bela ( vqkRoM kI  dAlI)  ne 	@a @young @kreeper	sahakArasya lawA	-	-	-
7	sa-kalikA	5	sakalikA	sa-kalikA{swrI;1;eka}/kali{ka;swrI;1;eka}/sa-kalikA{swrI;1;eka(kala1;Nvul;kala;:curAxiH)}	sa-kalikA{swrI;1;eka}	viSeRaNam,6	anaKilA PUla vAlI  (kaliyoMvAlI )	@having @blossom @buds	kalikayA saha	-	-	-
8	kali-kAma-jiwAm	6	 kalikAmajiwAmapi	kalikAma-jiw{puM;6;bahu}/kalikAma-jiwA{swrI;2;eka(ji1;kwa;ji;:BvAxiH)}	kalikAma-jiw{puM;6;bahu}	RaRTIsambanXaH,10	rAga xveRa  jIwane vAloM _ke	@those @who @had @overcome @fued @and @mischief	kaliSca kAmaSca wayorjiwasweSAm	-	-	-
9	api	-	  --	api{avya}	api{avya}	sambanXaH,8	BI	@also	-	-	-	-
10	manaH	4	manaH	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;2;eka}	prayojyakarwA,11	mana_ko	 @the @minds	-	-	-	-
11	amaxayaw	-	  --	max2{karwari;laf;pra;eka;parasmEpaxI;maxIz;:xivAxiH}/max2{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;maxIz;:xivAxiH}	max2{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;maxIz;:xivAxiH}	aBihiwa_karwA,6	prasanna_kiyA	@exhilarated	-	-	-	-
