@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,11	usane	-	-	-	-	-
2	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,11	vahAz	-	-	-	-	-
3	upacAravawsu	-	upacAravawsu	upacAra{mawup;puM;7;bahu}/upacAra{mawup;napuM;7;bahu}	upacAra{mawup;puM;7;bahu}	viSeRaNam,4	upacAra	-	-	-	-	-
4	maFceRu	-	maFceRu	maFca{puM;7;bahu}	maFca{puM;7;bahu}	aXikaraNam,11	maFcoM_meM	-	-	-	-	-
5	siMha-Asana-sWAn	-	siMhAsanasWAn	siMha-As1{lyut;Asaz;:axAxiH-sWa;puM;2;bahu}	siMha-As1{lyut;Asaz;:axAxiH-sWa;puM;2;bahu}	viSeRaNam,10	-	-	-	-	-	-
6	manojFa-veRAn	-	manojFaveRAn	manojFa-veRa{puM;2;bahu}	manojFa-veRa{puM;2;bahu}	viSeRaNam,10	manojFa-veRa	-	-	-	-	-
7	vEmAnikAnAM	-	vEmAnikAnAM	vEmAnika{puM;6;bahu}/vEmAnika{napuM;6;bahu}	vEmAnika{napuM;6;bahu}	RaRTIsambanXaH,8	xevayAna_meM_AsInoM_ke	-	-	-	-	-
8	maruwAm	-	maruwAm	maruw{puM;6;bahu}	maruw{puM;6;bahu}	RaRTIsambanXaH,9	havAoM_kA	-	-	-	-	-
9	AkqRta-lIlAn	-	AkqRtalIlAn	kqR2{kwa;kqRaz;:wuxAxiH-lIla;puM;2;bahu}	Af_kqR2{kwa;kqRaz;:wuxAxiH-lIla;puM;2;bahu}	viSeRaNam,10	-	-	-	-	-	-
10	nara-loka-pAlAn	-	naralokapAlAn	nara-loka-pAla{puM;2;bahu}	nara-loka-pAla{puM;2;bahu}	karma,11	nara-loka-pAla	-	-	-	-	-
11	apaSyaw	-	apaSyaw	xqS1{karwari;laf;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	xqS1{karwari;laf;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	xeKA	-	-	-	-	-
