@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,13	usako	-	-	-	-	-
2	rAgabanXiRu	-	rAgabanXiRu	rAgabanXin puM;7;bahu}/Boga{napuM;7;bahu}	rAgabanXin{puM;7;bahu}	viSeRaNam,5	-	-	-	-	-	-
3	a-vi-wqpwam	-	aviwqpwam	avi-wqpwa{puM;2;eka(avi-wqp1;kwa;wqpaz;:xivAxiH)}/avi-wqpwa{napuM;1;eka(wqp1;kwa;wqpaz;:xivAxiH)}/avi-wqpwa{napuM;2;eka(wqp1;kwa;wqpaz;:xivAxiH)}	a-vi-wqpwa{puM;2;eka	viSeRaNam,1	avi-saMwuRta_ko	-	-	-	-	-
4	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,3	hI	-	-	-	-	-
5	BogeRu	-	BogeRu	Boga{puM;7;bahu}/Boga{napuM;7;bahu}	Boga{puM;7;bahu}	aXikaraNam,3	BogoM_meM	-	-	-	-	-
6	sOBAgya-viSeRa-Bogyam	-	sOBAgyaviSeRaBogyam	sOBAgyaviSeRa-Bogya{puM;2;eka}/Bogya{napuM;1;eka}/Bogya{napuM;2;eka}	sOBAgyaviSeRa-Bogya{napuM;2;eka}	viSeRaNam,1	sOBAgyaviSeRa-Bogya_ko	-	-	-	-	-
7	vilAsinInAm	-	vilAsinInAm	vilAsinI{swrI;6;bahu}	vilAsinI{swrI;6;bahu}	RaRTIsambanXaH,6	ramaNiyoM_kA	-	-	-	-	-
8	a-rawi-kRamA	-	arawikRamA	arawi-kRamA{swrI;1;eka}	arawi-kRamA{swrI;1;eka}	viSeRaNam,10	arawi-kRamA	-	-	-	-	-
9	api	-	api	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
10	jarA	-	jarA	jarA{swrI;1;eka}	jarA{swrI;1;eka}	karwA,13	buDApA	-	-	-	-	-
11	vqWA	-	vqWA	vqWA{avya}	vqWA{avya}	sambanXaH,12	vqWA	-	-	-	-	-
12	mawsariNI	-	mawsariNI	mawsarin{napuM;1;xvi}/mawsarin{napuM;2;xvi}/mawsarin{napuM;8;xvi}	mawsarin{napuM;1;xvi}	viSeRaNam,10	xuRta	-	-	-	-	-
13	jahAra	-	jahAra	hq1{karwari;lit;u;eka;parasmEpaxI;hqF;:BvAxiH}/hq1{karwari;lit;pra;eka;parasmEpaxI;hqF;:BvAxiH}/hq2{karwari;lit;u;eka;parasmEpaxI;hq;:juhowyAxiH}/hq2{karwari;lit;pra;eka;parasmEpaxI;hq;:juhowyAxiH}	 hq1karwari;lit;pra;eka;parasmEpaxI;hqF;:BvAxiH	aBihiwa_karwA,10;sakarmaka	le_gayA	-	-	-	-	-
