@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	puMsAm	-	puMsAm	pums{puM;6;bahu}	pums{puM;6;bahu}	RaRTIsambanXaH,2	pumsoM_kA	-	-	-	-	-
2	anwarajFaH	-	anwarajFaH	anwarajFa{puM;1;eka}	anwarajFa{puM;1;eka}	viSeRaNam,4	anwarajFa	-	-	-	-	-
3	cawuraH	-	cawuraH	cawur{saMKyeyam;puM;2;bahu}/cawura{puM;1;eka}	cawura{puM;1;eka}	viSeRaNam,4	cawura	-	-	-	-	-
4	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,15	vaha	-	-	-	-	-
5	guroH	-	guroH	guru{puM;5;eka}/guru{puM;6;eka}	guru{puM;6;eka}	RaRTIsambanXaH,6	guru_ke	-	-	-	-	-
6	ananwaram	-	ananwaram	ananwara{puM;2;eka}/ananwara{napuM;1;eka}/ananwara{napuM;2;eka}	ananwara{napuM;2;eka}	kAlAXikaraNam,7	bAxa_meM_ko	-	-	-	-	-
7	avawIrNaH	-	avawIrNaH	avawIrNa{puM;1;eka(wQ1;kwa;wQ;:BvAxiH)}	avawIrNa{puM;1;eka(wQ1;kwa;wQ;:BvAxiH)}	viSeRaNam,8	nIce_AyA_huvA	-	-	-	-	-
8	AxyaH	-	AxyaH	Axya{puM;1;eka}	Axya{puM;1;eka}	viSeRaNam,9	praWama	-	-	-	-	-
9	pumAn	-	pumAn	pums{puM;1;eka}/puzs{puM;1;eka}	puzs{puM;1;eka}	upamAnam,10	puzs	-	-	-	-	-
10	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
11	asKaliwEH	-	asKaliwEH	asKaliwa{puM;3;bahu}/asKaliwa{napuM;3;bahu}	asKaliwa{napuM;3;bahu}	viSeRaNam,13	asKaliwoM_se	-	-	-	-	-
12	cawurBiH	-	cawurBiH	cawur{saMKyeyam;napuM;3;bahu}/cawur{saMKyeyam;puM;3;bahu}	cawur{saMKyeyam;napuM;3;bahu}	viSeRaNam,13	cawur	-	-	-	-	-
13	upakramEH	-	upakramEH	upakrama{puM;3;bahu}/upakrama{puM;3;bahu(kram1;GaF;kramuz;:BvAxiH)}	upakrama{puM;3;bahu(kram1;GaF;kramuz;:BvAxiH)}	karaNam,15	upakramoM_se	-	-	-	-	-
14	cawur-xik-ISaH	-	cawur-xik-ISaH	cawur-xik-ISa{puM;1;eka}	cawur-xik-ISa{puM;1;eka}	karwqsamAnAXikaraNam,15	cawura-xik-ISvara	-	-	-	-	-
15	baBUva	-	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,4	huA	-	-	-	-	-
