@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	jAwyaH	-	jAwyaH	jAwya{puM;1;eka}	jAwya{puM;1;eka}	viSeRaNam,4	eka_hI_parivAra_kA_sambanXI	-	-	-	-	-
2	SUraH	-	SUraH	SUra{puM;1;eka}	SUra{puM;1;eka}	viSeRaNam,4	SUra	-	-	-	-	-
3	vaSI	-	vaSI	vaSi{puM;1;xvi}/vaSi{puM;2;xvi}/vaSin{puM;1;eka}/vaSi{puM;8;xvi}	vaSin{puM;1;eka}	viSeRaNam,4	jisane_vaSa_kara_liyA_hE_vaha	-	-	-	-	-
4	kuSaH	-	kuSaH	kuSa{puM;1;eka}	kuSa{puM;1;eka}	karwA,12	kuSa	-	-	-	-	-
5	aBijAwena	-	aBijAwena	aBijAwa{puM;3;eka}/aBijAwa{napuM;3;eka}	aBijAwa{napuM;3;eka}	viSeRaNam,8	aBijAwa_se	-	-	-	-	-
6	SOryavawA	-	SOryavawA	SOrya{mawup;puM;3;eka}/SOrya{mawup;napuM;3;eka}	SOrya{mawup;napuM;3;eka}	viSeRaNam,8	parAkrama	-	-	-	-	-
7	vaSinA	-	vaSinA	vaSi{puM;3;eka}/vaSin{puM;3;eka}/vaSin{napuM;3;eka}	vaSin{napuM;3;eka}	viSeRaNam,8	jisane_vaSa_kara_liyA_hE_usa	-	-	-	-	-
8	wena	-	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;napuM;3;eka}	hewuH,12	usase	-	-	-	-	-
9	ekam	-	ekam	eka{saMKyeyam;puM;2;eka}/eka{saMKyeyam;napuM;1;eka}/eka{saMKyeyam;napuM;2;eka}	eka{saMKyeyam;puM;2;eka}	viSeRaNam,10	eka	-	-	-	-	-
10	AwmAnam	-	AwmAnam	Awman{puM;2;eka}	Awman{puM;2;eka}	karma,12	Awme	-	-	-	-	-
11	anekam	-	anekam	aneka{puM;2;eka}/aneka{napuM;1;eka}/aneka{napuM;2;eka}	aneka{puM;2;eka}	karmasamAnAXikaraNam,12	aneka_ko	-	-	-	-	-
12	amanyawa	-	amanyawa	man1{karmaNi;laf;pra;eka;AwmanepaxI;manaz;:xivAxiH}/man2{karmaNi;laf;pra;eka;AwmanepaxI;manuz;:wanAxiH}	man1{karmaNi;laf;pra;eka;AwmanepaxI;manaz;:xivAxiH}	aBihiwa_karma,10;sakarmaka	jAnA_gayA	-	-	-	-	-
