@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kumAra-sEnyam	3	kumArasEnyaM 	sEnya{puM;2;eka}/sEnya{napuM;1;eka}/sEnya{napuM;2;eka}	kumAra-sEnya{napuM;1;eka}	karwA,3	raXukumAra raGu kI senA	-	-	-	-	kumArasEnyaM 
2	sapaxi	4	sapaxi 	sapaxi{avya}	sapaxi{avya}	kriyAviSeRaNam,3	wawkRaNa	-	-	-	-	-
3	viRAxa-lupwa-prawipawwi	1	viRAxalupwaprawipawwi	viRAxa-lupwa-prawipawwi{napuM;1;eka}	viRAxa-lupwa-prawipawwi{napuM;1;eka}	viSeRaNam,6	cewanA lupwa	-	-	-	-	-
4	vismiwam	2	vismiwaM	vismiwa{puM;2;eka{kqxanwa}({kqw_XAwu;smi1};kwa;smif;BvAxiH)}/vismiwa{napuM;1;eka{kqxanwa}({kqw_XAwu;smi1};kwa;smif;BvAxiH)}/vismiwa{napuM;2;eka{kqxanwa}({kqw_XAwu;smi1};kwa;smif;BvAxiH)}	vismiwa{napuM;2;eka{kqxanwa}({kqw_XAwu;smi1};kwa;smif;BvAxiH)}	karma,13	swabXa	-	-	-	-	-
5	sWiwam	5	sWiwaM	"
sWiwa{puM;2;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH)}/sWiwa{napuM;1;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH)}/sWiwa{napuM;2;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH}"	sWiwa{napuM;2;eka{kqxanwa}({kqw_XAwu;RWA1};kwa;RWA;BvAxiH}	samucciwaH,4	TaharanA	-	-	-	-	-
6	waw	7	waw	waw{avya}/wax{sarvanAma;;napuM;;1;eka}/wax;{sarvanAma;napuM:2;:eka}	wax{sarvanAma;napuM;1;eka}	viSeRaNam,4	-	-	-	-	-	-
7	ca	6	ca 	ca{avya}	ca{avya}	samuccayaxyowakaH,5	-	-	-	-	-	-
8	Sruwa-praBAvA	-	SruwapraBAvA	Sruwa-praBAvA{swrI;2;eka}	Sruwa-praBAvA{swrI;2;eka}	viSeRaNam,11	praKyAwa praBAvaSAlini/nanxinI	-	-	-	-	-
9	yaxqcCayA	9	yaxQcCayAgawA	yaxqcCA{swrI;3;eka}	yaxqcCA{swrI;3;eka}	karaNam,10	sahasA vahAM 	-	-	-	-	-
10	AgawA	-	-	AgawA{swrI;;1;;eka};{kqxanwa}({kqw_XAwu;gam1};kwa;gamLz;BvAxiH)}	AgawA{swrI;;1;;eka};{kqxanwa}({kqw_XAwu;gam1};kwa;gamLz;BvAxiH)}	viSeRaNam,11	upasWiwa	-	-	-	-	-
11	nanxinI	11	nanxinI	nanxinI{swrI;1;eka}	nanxinI{swrI;1;eka}	karwA,13	nanxini	-	-	-	-	-
12	vaSiRTa-XenuH	8	vaSiRTaXenuSca	vaSiRTa-Xenu{napuM;1;eka}/Xenu{napuM;2;eka}/Xenu{napuM;8;eka}/Xenu{swrI;1;eka}	vaSiRTa-Xenu{swrI;1;eka}	viSeRaNam,11	Ora vaSiRTa qRi kIgAya	-	-	-	-	-
13	xaxqSe	10	xaxqSeZWa	xqS{karwari;lit;ma;bahu;parasmEpaxI;xqSizr;BvAxiH}	xqS{karwari;lit;ma;bahu;parasmEpaxI;xqSizr;BvAxiH}	aBihiwa_karwA,11;sakarmakaH	xIKa padA	-	-	-	-	-
14	aWa	-	-	aWa{avya}	aWa{avya}	sambanXaH,13	WI	-	-	-	-	-
