@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	viSvajiwaH	-	viSvajiwaH	viSvajiw{puM;1;bahu}/viSvajiw{puM;2;bahu}/viSvajiw{puM;5;eka}/viSvajiw{puM;6;eka}/viSvajiw{napuM;5;eka}/viSvajiw{napuM;6;eka}	viSvajiw{napuM;6;eka}	RaRTIsambanXaH,2	viSvajiw_ke	-	-	-	-	-
2	mahAkrawoH	-	mahAkrawoH	mahAkrawu{puM;5;eka}/mahAkrawu{puM;6;eka}	mahAkrawu{puM;6;eka}	RaRTIsambanXaH,3	mahAyajFa_se	-	-	-	-	-
3	prayokwA	-	prayokwA	pra_yuj2{karmaNi;lut;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}/prayokwq{puM;1;eka}	prayokwq{puM;1;eka}	viSeRaNam,6	yogya_huA	-	-	-	-	-
4	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	usakA	-	-	-	-	-
5	puwraH	-	puwraH	puwra{puM;1;eka}	puwra{puM;1;eka}	aBexaH,6	puwra	-	-	-	-	-
6	raGuH	-	raGuH	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,8	raGu	-	-	-	-	-
7	paxam	-	paxam	paxa{puM;2;eka}/paxa{napuM;2;eka}/paxa{napuM;1;eka}	paxa{napuM;1;eka}	karma,8	pEra	-	-	-	-	-
8	praSAswi	-	praSAswi	pra_SAs1{karwari;lat;pra;eka;parasmEpaxI;SAsuz;:axAxiH}	pra_SAs1{karwari;lat;pra;eka;parasmEpaxI;SAsuz;:axAxiH}	aBihiwa_karwA,6	pra_SAs1_pp_skwA_hE	-	-	-	-	-
9	yaH	-	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,13	jisane	-	-	-	niwya_sambanXaH,6	-
10	cawuH-xika-varjiwa-saMBqwAM	-	cawurxigavarjiwasaMBqwAM	saMBqwa{swrI;2;eka}	saMBqwa{swrI;2;eka}	viSeRaNam,11	-	-	-	-	-	-
11	viBUwim	-	viBUwam	vi_BUR1{kwa;BURaz;:BvAxiHvi_BURiwa;napuM;2;eka}/vi_BUR1{kwa;BURaz;:BvAxiHvi_BURiwa;napuM;1;eka}/vi_BUR1{kwa;BURaz;:BvAxiHvi_BURiwa;puM;2;eka}/vi_BUR1{Nijanwa;kwa;BURaz;:BvAxiHvi_BURiwa;napuM;2;eka}/vi_BUR1{Nijanwa;kwa;BURaz;:BvAxiHvi_BURiwa;napuM;1;eka}/vi_BUR1{Nijanwa;kwa;BURaz;:BvAxiHvi_BURiwa;puM;2;eka}	vi_BUR1{Nijanwa;kwa;BURaz;:BvAxiHvi_BURiwa;puM;2;eka}	karma,13	-	-	-	-	-	-
12	mqw-pAwra-SeRAm	-	mqw-pAwra-SeRAm	mqx-pAwra-SeRa{swrI;2;eka}	mqx-pAwra-SeRa{swrI;2;eka}	karmasamAnAXikaraNam,13	mittI-pAwra-SeRa_ko	-	-	-	-	-
13	akarow	-	akarow	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,9;sakarmaka	X_kq3_pp_skyA	-	-	-	-	-
