@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	piwqBiH	7	piwqBirhimAMSoranwyAM	piwq{puM;3;bahu}	piwq{puM;3;bahu}	hewuH,14	piwA_se	-	-	-	-	-
2	xarSaH	9	xarSa	xarSa{puM;1;eka}	xarSa{puM;1;eka}	prayojakakarwA,14	xqRti	-	-	-	-	-
3	ORaXIRu	10	ivORaXIRu	ORaXI{swrI;7;bahu}	ORaXI{swrI;7;bahu}	aXikaraNam,9	ORaXiyoM_meM	-	-	-	-	-
4	nirviRta-sArAM	6	nirviRtasArAM	nirviRta-sArA{swrI;2;eka}	nirviRta-sArA{swrI;2;eka}	viSeRaNam,7	upaBukwa-sArA	-	-	-	-	-
5	hima-aMSoH	-	-	hima-aMSu{puM;5;eka}/aMSu{puM;6;eka}	hima-aMSu{puM;6;eka}	RaRTIsambanXaH,7	varPa-aMSu_kI	-	-	-	-	-
6	anwyAM	-	-	anwi{swrI;7;eka}/anwI{swrI;7;eka}/anwyA{swrI;2;eka(aw2;Nyaw;awiz;:BvAxiH)}	anwyA{swrI;2;eka(aw2;Nyaw;awiz;:BvAxiH)}	viSeRaNam,7	-	-	-	-	-	-
7	kalAM	8	kalAM	kalA{swrI;2;eka}	kalA{swrI;2;eka}	upamAnam,8	kalA_ko	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
9	Soka-xInAM	3	SokaxInAM	Soka-xInA{swrI;2;eka(Soka-xI1;kwa;xIf;:xivAxiH)}	Soka-xInA{swrI;2;eka(Soka-xI1;kwa;xIf;:xivAxiH)}	viSeRaNam,10	Soka-xIna	-	-	-	-	-
10	wAm	1	wAmarpayAmAsa	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	prayojyakarwA,14	usako	-	-	-	-	-
11	waw-Agama-prIwiRu	4	waxAgamaprIwiRu	waw-gam1{GaF;gamLz;:BvAxiH-prIwi;swrI;7;bahu}/prIwi{puM;7;bahu}/prIwi{napuM;7;bahu}	waw-Af_gam1{GaF;gamLz;:BvAxiH-prIwi;swrI;7;bahu}	sup_samucciwaH,12	-	-	-	-	-	-
12	wApasIRu	5	wApasIRu	wApasI{swrI;7;bahu}	wApasI{swrI;7;bahu}	aXikaraNam,14	wapasviyoM_meM	-	-	-	-	-
13	ca	2	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,12	Ora	-	-	-	-	-
14	arpayAmAsa	-	-	q1{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;q;:BvAxiH}/q1{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;q;:BvAxiH}/q1{Nijanwa;karwari;lit;u;eka;parasmEpaxI;q;:BvAxiH}/q1{Nijanwa;karwari;lit;u;eka;AwmanepaxI;q;:BvAxiH}/q1{Nijanwa;karwari;lit;ma;bahu;parasmEpaxI;q;:BvAxiH}/q1{Nijanwa;karwari;lit;ma;bahu;AwmanepaxI;q;:BvAxiH}/q2{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;q;:juhowyAxiH}/q2{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;q;:juhowyAxiH}/q2{Nijanwa;karwari;lit;u;eka;parasmEpaxI;q;:juhowyAxiH}/q2{Nijanwa;karwari;lit;u;eka;AwmanepaxI;q;:juhowyAxiH}/q2{Nijanwa;karwari;lit;ma;bahu;parasmEpaxI;q;:juhowyAxiH}/q2{Nijanwa;karwari;lit;ma;bahu;AwmanepaxI;q;:juhowyAxiH}	q2{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;q;:juhowyAxiH}	aBihiwa_karwA,2	-	-	-	-	-	-
