@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasmin	-	wasminkRaNe 	wax{sarvanAma;napuM;7;eka}/wax{sarvanAma;puM;7;eka}	wax{sarvanAma;puM;7;eka}	viSeRaNam,2	usa	-	-	-	-	-
2	kRaNe	-	-	kRaNa{puM;7;eka}/kRaNa{napuM;2;xvi}/kRaNa{napuM;1;xvi}/kRaNa{napuM;7;eka}	kRaNa{puM;7;eka}	aXikaraNam,12	kRaNa_meM	-	-	-	-	-
3	prajAnAm	-	prajAnAm	prajA{swrI;6;bahu}	prajA{swrI;6;bahu}	RaRTIsambanXaH,4	prajA_kA	-	-	-	-	-
4	pAlayiwuH	-	pAlayiwuH	pAlayiwq{puM;5;eka{kqxanwa}({kqw_XAwu;pAl1};wqc;pAlaz;curAxiH)}/pAlayiwq{puM;6;eka{kqxanwa}({kqw_XAwu;pAl1};wqc;pAlaz;curAxiH)}/pAlayiwq{napuM;5;eka{kqxanwa}({kqw_XAwu;pAl1};wqc;pAlaz;curAxiH)}/pAlayiwq{napuM;6;eka{kqxanwa}({kqw_XAwu;pAl1};wqc;pAlaz;curAxiH)}	pAlayiwq{puM;6;eka{kqxanwa}({kqw_XAwu;pAl1};wqc;pAlaz;curAxiH)}	viSeRaNam,10	pAlaka	-	-	-	-	-
5	ugram	-	-	ugra{puM;2;eka}/ugra{napuM;2;eka}/ugra{napuM;1;eka}	ugra{napuM;2;eka}	viSeRaNam,6	krUra	-	-	-	-	-
6	siMha-nipAwanam	-	siMhanipAwamugram 	siMha-nipAwa{napuM;2;eka}/nipAwa{napuM;1;eka}	siMha-nipAwa{napuM;2;eka}	karma,7	siMha-nipAwa_ko	-	-	-	-	-
7	uwpaSyawaH	-	uwpaSyawaH 	uw_paSyaw{puM;2;bahu{kqxanwa}({kqw_XAwu;xqS1};Sawq_lat;xqSizr;BvAxiH)}/paSyaw{puM;5;eka{kqxanwa}({kqw_XAwu;xqS1};Sawq_lat;xqSizr;BvAxiH)}/paSyaw{puM;6;eka{kqxanwa}({kqw_XAwu;xqS1};Sawq_lat;xqSizr;BvAxiH)}/paSyaw{napuM;5;eka{kqxanwa}({kqw_XAwu;xqS1};Sawq_lat;xqSizr;BvAxiH)}/paSyaw{napuM;6;eka{kqxanwa}({kqw_XAwu;xqS1};Sawq_lat;xqSizr;BvAxiH)}/xqS{karwari;lat;pra;xvi;parasmEpaxI;xqSizr;BvAxiH}	uw_paSyaw{puM;6;eka{kqxanwa}({kqw_XAwu;xqS1};Sawq_lat;xqSizr;BvAxiH)}	viSeRaNam,10	uw_xqS1_pp_skwA_hE	-	-	-	-	-
8	vixyAXara-haswa-mukwA	-	vixyAXarahaswamukwA	vixyAXara-haswa-mukwa{swrI;1;eka(vixyA-Xara-haswa-muc2;kwa;mucLz;:wuxAxiH)}	vixyAXara-haswa-mukwa{swrI;1;eka(vixyA-Xara-haswa-muc2;kwa;mucLz;:wuxAxiH)}	viSeRaNam,9	vixyA-Xara-hAWa-X_muc2yA_huIM	-	-	-	-	-
9	puRpavqRtiH	-	puRpavqRtiH	puRpa-vqRti{swrI;1;eka}	puRpa-vqRti{swrI;1;eka}	karwA,12	puRpa-bArISa_ne	-	-	-	-	-
10	avAf-muKasya	-	avAfmuKasyopari	avAf-muKa{napuM;6;eka}	avAf-muKa{napuM;6;eka}	RaRTIsambanXaH,11	avAc-muKa_ke	-	-	-	-	-
11	upari	-	upari	upari{avya}/upari{avya}	upari{avya}	aXikaraNam,12	Upara	-	-	-	-	-
12	papAwa	-	papAwa	paw1{karwari;lit;pra;eka;parasmEpaxI;pawLz;:BvAxiH}/paw1{karwari;lit;u;eka;parasmEpaxI;pawLz;:BvAxiH}/}/}	paw1{karwari;lit;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,9	X_paw1_pp_skyA	-	-	-	-	-
