@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasya	1	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	usakA	-	-	-	-	-
2	pANdu-vaxana-alpa-BURaNA	2	pANduvaxanAlpaBURaNA	pANdu-vax1{lyut;vaxaz;:BvAxiH-alpa-BURaNA}	pANdu-vax1{lyut;vaxaz;:BvAxiH-alpa-BURaNA;swrI;1;eka}	viSeRaNam,5	-	-	-	-	-	-
3	sa-avalamba-gamanA	3	sAvalambagamanA	sa-lab1{GaF;labiz;:BvAxiH-gamanA;swrI;1;eka}	sa-ava_lab1{GaF;labiz;:BvAxiH-gamanA;swrI;1;eka}	viSeRaNam,5	-	-	-	-	-	-
4	mqxu-svanA	4	mqxusvanA	mqxu-svanA}	mqxu-svanA{swrI;1;eka}	viSeRaNam,5	komala-	-	-	-	-	-
5	rAja-yakRma-pari-hAniH	5	rAjayakRmaparihAnirAyayO	rAja-yakRma-pari-hAni{swrI;1;eka}/hAni{puM;1;eka}	rAja-yakRma-pari-hAni{swrI;1;eka}	karwA,10	rAjA-rogamArga-pari-hAni	-	-	-	-	-
6	kAmayAna-samayA	6	kAmayAnasamavasWayA	kAmayAna-samayA{avya}/samA{sarvanAma;swrI;3;eka}/samA{swrI;3;eka}	kAmayAna-samA{swrI;3;eka}	viSeRaNam,7	kAmAsakwa-	-	-	-	-	-
7	avasWayA	-	-	avasWA{swrI;3;eka}	avasWA{swrI;3;eka}	sahArWaH,9	avasWA_se	-	-	-	-	-
8	(saha)	-	(-)	saha{avya}	saha{avya}	sahArWa_xyowakaH,7	sAWa	-	-	-	-	-
9	wulAm	7	wulAm	wulA{swrI;2;eka}	wulA{swrI;2;eka}	karma,10	warAjU_ko	-	-	-	-	-
10	AyayO	-	-	Af_yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/Af_yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}	Af_yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,5	AyA	-	-	-	-	-
