@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yaw	4	yaxanyAM	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{avya}	sambanXaH,11	-	-	-	-	-	-
2	wena	3	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;napuM;3;eka}	viSeRaNam,3	usase	-	-	-	-	-
3	SravaNa-viRaya-prApiNA	2	SravaNaviRayaprApiNA	Sru1{lyut;Sru;:BvAxiH-viRaya-prApiNA}	Sru1{lyut;Sru;:BvAxiH-viRaya-prApin;napuM;3;eka}	viSeRaNam,5	-	-	-	-	-	-
4	BarwuH	4	BarwuH	Barwq{puM;5;eka}/Barwq{puM;6;eka}	Barwq{puM;6;eka}	RaRTIsambanXaH,5	svAmI_se	-	-	-	-	-
5	vqwwa-anwena	1	vqwwAnwena	vqw1{kwa;vqwuz;:BvAxiH}/vqw2{kwa;vqwuz;:xivAxiH-anwa;puM;3;eka}/anwa{napuM;3;eka}	vqw1{kwa;vqwuz;:BvAxiH;anwa(napuM;3;eka)}	hewuH,11	-	-	-	-	-	-
6	sA	5	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,11	vaha	-	-	-	-	-
7	xurvAraM	6	xurvAraM	xurvAra{puM;2;eka}/xurvAra{napuM;1;eka}/xurvAra{napuM;2;eka}	xurvAra{napuM;2;eka}	viSeRaNam,8	jisakA_muk@ZAbalA_na_kiyA_jA_sake_ko	-	-	-	-	-
8	pariwyAga-xuHKaM	8	pariwyAgaxuHKaM	wyaj1{GaF;wyajaz;:BvAxiH-xuHKa;puM;2;eka}/xuHKa{napuM;1;eka}/xuHKa{napuM;2;eka}	pari_wyaj1{GaF;wyajaz;:BvAxiH-xuHKa;puM;2;eka}	karma,11	-	-	-	-	-	-
9	kaWam	7	kaWamapi	kaWam{avya}	kaWam{avya}	kriyAviSeRaNam,11	kEse	-	-	-	-	-
10	api	-	-	api{avya}	api{avya}	sambanXaH,9	BI	-	-	-	-	-
11	viRehe	9	viRehe	vi_Rah1{karwari;lit;pra;eka;AwmanepaxI;Rahaz;BvAxiH}	vi_Rah1{karwari;lit;pra;eka;AwmanepaxI;Rahaz;BvAxiH}	aBihiwa_karwA,6	-	-	-	-	-	-
