@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vimAna-anwara-lambinInAM	-	-	man1{GaF;manaz;:xivAxiH}/mA1{lyut;mA;:axAxiH}/man2{GaF;manuz;:wanAxiH}/mi1{lyut;dumiF;:svAxiH-anwara-lambinInAm}	vi_mi1-anwara-lambinI{lyut;dumiF;:svAxiH-anwara-lambinInAm;swrI;6;bahu}	RaRTIsambanXaH,2	-	-	-	-	-	-
2	kAFcana-kifkiNInAm	4	kAFcanakifkiNInAm	kAc1{lyut;kAciz;:BvAxiH-kifkiNI;swrI;6;bahu}	kAc1{lyut;kAciz;:BvAxiH-kifkiNI;swrI;6;bahu}	RaRTIsambanXaH,3	-	@golden @bells	-	-	-	-
3	svanaM	3	svanaM	svana{puM;2;eka}	svana{puM;2;eka}	karma,4	kolAhala_ko	@sound	-	-	-	-
4	SruwvA	2	SruwvA	Sru1{avya;kwvA;Sru;:BvAxiH}	Sru1{avya;kwvA;Sru;:BvAxiH}	pUrvakAlaH,11	-	@Having @heard	-	-	-	-
5	Kam	6	Kamuwpawanwyo goxAvarIsArasapafkwayaswvAm	Ka{puM;2;eka}/Ka{napuM;1;eka}/Ka{napuM;2;eka}	Ka{napuM;2;eka}	karma,6	AkASa_ko	-	-	-	-	-
6	uwpawanwyaH	-	-	uw-pawanwI{swrI;1;bahu(paw1;Sawq_lat;pawLz;:BvAxiH)}	uw-pawanwI{swrI;1;bahu(paw1;Sawq_lat;pawLz;:BvAxiH)}	viSeRaNam,8	girawIM_huIM	-	-	-	-	-
7	amUH	1	amUrvimAnAnwaralambinInAM	axas{sarvanAma;swrI;1;bahu}/axas{sarvanAma;swrI;2;bahu}	axas{sarvanAma;swrI;1;bahu}	viSeRaNam,8	axas	@These	-	-	-	-
8	goxAvarI-sArasa-pafkwayaH	-	-	goxAvarI-sArasa-pafkwi{swrI;1;bahu}/pafkwi{swrI;8;bahu}/pafkwi{puM;8;bahu}/pafkwi{puM;1;bahu}	goxAvarI-sArasa-pafkwi{swrI;1;bahu}	karwA,11	goxAvarI-haMsa-SreNiyAz	@River @Godavari'@s @line @of @sarasa @birds	-	-	-	-
9	wvAm	-	-	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	sanxarBa_binxuH,10	wumheM	@You	-	-	sIwAM	-
10	prawi	5	prawyuxvrajanwIva	prawi{avya}	prawi{avya}	ABimuKyam,11	ora	-	-	-	-	-
11	uxvrajanwi	-	-	uw_vraj1{karwari;lat;pra;bahu;parasmEpaxI;vrajaz;:BvAxiH}/uxvrajaw{napuM;1;bahu(vraj1;Sawq_lat;vrajaz;:BvAxiH)}/uxvrajaw{napuM;2;bahu(vraj1;Sawq_lat;vrajaz;:BvAxiH)}	uw_vraj1{karwari;lat;pra;bahu;parasmEpaxI;vrajaz;:BvAxiH}	aBihiwa_karwA,8	prawi_uw_vraj1_pp_skwe_hEM	@welcome	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
