@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sama-aXi-jiwenxriyaH	-	sama-aXi-jiwenxriyaH	sama-aXi-jiwenxriya{puM;1;eka}	sama-aXi-jiwenxriya{puM;1;eka}	viSeRaNam,7	samAna-aXi-jiwenxriya	-	-	-	-	-
2	yamavawAm	-	yamavawAm	yama-vawA{swrI;2;eka}	yama-vawA{swrI;2;eka}	nirXAraNam,5	yamarAja-vawA_kA	-	-	-	-	-
3	avawAM	-	avawAM	u1{karwari;lot;pra;eka;AwmanepaxI;uf;:BvAxiH}/av1{karwari;lot;pra;xvi;parasmEpaxI;avaz;:BvAxiH}/avaw{puM;6;bahu(av1;Sawq_lat;avaz;:BvAxiH)}/avaw{napuM;6;bahu(av1;Sawq_lat;avaz;:BvAxiH)}	avaw{napuM;6;bahu(av1;Sawq_lat;avaz;:BvAxiH)}	samucciwaH,2	saMrakRaNa_karawe_hue	-	-	-	-	-
4	ca	-	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,3	BI	-	-	-	-	-
5	Xuri	-	Xuri	Xur{swrI;7;eka}	Xur{swrI;7;eka}	aXikaraNam,6	Xur_meM	-	-	-	-	-
6	sWiwaH	-	sWiwaH	sWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	sWiwa{puM;1;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,7	sWiwa	-	-	-	-	-
13	mahAraWaH	-	mahAraWaH	mahAraWa{puM;1;eka}	mahAraWa{puM;1;eka}	viSeRaNam,7	-	-	-	-	-	-
7	xaSaraWaH	-	xaSaraWaH	xaSaraWa{puM;1;eka}	xaSaraWa{puM;1;eka}	karwA,12	xaSaraWa_ne	-	-	-	-	-
8	piwuH	-	piwuH	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,9	piwA_ke	-	-	-	-	-
9	ananwaram	-	ananwaram	ananwara{puM;2;eka}/ananwara{napuM;1;eka}/ananwara{napuM;2;eka}	ananwara{napuM;2;eka}	kAlAXikaraNam,12	bAxa_meM_ko	-	-	-	-	-
10	uwwara-kosalAn	-	uwwara-kosalAn	uwwara-kosala{puM;2;bahu}	uwwara-kosala{puM;2;bahu}	karma,11	uwwara-kosala	-	-	-	-	-
11	sama-aXigamya	-	sama-aXigamya	sama-gam1{avya;lyap;gamLz;:BvAxiH}	sama-aXi_gam1{avya;lyap;gamLz;:BvAxiH}	pUrvakAlaH,12	prApwa_ho_kara	-	-	-	-	-
12	praSaSAsa	-	praSaSAsa	pra_SAs1{karwari;lit;ma;bahu;parasmEpaxI;SAsuz;:axAxiH}/pra_SAs1{karwari;lit;u;eka;parasmEpaxI;SAsuz;:axAxiH}/pra_SAs1{karwari;lit;pra;eka;parasmEpaxI;SAsuz;:axAxiH}	pra_SAs1{karwari;lit;pra;eka;parasmEpaxI;SAsuz;:axAxiH}	aBihiwa_karwA,7;sakarmaka	pra_SAs1_pp_skyA	-	-	-	-	-
