@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mahI	-	mahI	mahI{swrI;1;eka}	mahI{swrI;1;eka}	karma,2	pqWvI	-	-	-	-	-
2	xaSa-xik-anwa-jiwA	-	xaSa-xik-anwa-jiwA	xaSa-xik-anwa-jiw{puM;3;eka}/xaSa-xik-anwa-jiwA{swrI;1;eka(ji1;kwa;ji;:BvAxiH)}	xaSa-xik-anwa-jiwA{swrI;1;eka(xaSa-xik-anwa-ji1;kwa;ji;:BvAxiH)}	viSeRaNam,3	xaSa-xik-anwa-jIwI_huI	-	-	-	-	-
3	raGuNA	-	raGuNA	raGu{puM;3;eka}	raGu{puM;3;eka}	karwA,6	raGu_se	-	-	-	-	-
4	yaWA	-	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,6	jEse	-	-	-	-	-
5	SriyaM	-	SriyaM	SrI{swrI;2;eka}	SrI{swrI;2;eka}	karma,6	SrI_kA	-	-	-	-	-
6	apuRyaw	-	apuRyaw	puR2{karwari;laf;pra;eka;parasmEpaxI;puRaz;:xivAxiH}	puR2{karwari;laf;pra;eka;parasmEpaxI;puRaz;:xivAxiH}	-	pAlana_kiyA	-	-	-	-	-
8	wawaH-paraM	-	wawaH-paraM	wawaH-param{avya}/para{puM;2;eka}/para{napuM;1;eka}/para{napuM;2;eka}/para{sarvanAma;puM;2;eka}/para{sarvanAma;napuM;1;eka}/para{sarvanAma;napuM;2;eka}	wawaH-param{avya}	aXikaraNam,12	para_ne	-	-	-	-	-
9	ajena	-	ajena	aja{puM;3;eka}	aja{puM;3;eka}	karaNam,12	bakare_se	-	-	-	-	-
10	yaWA	-	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,12	jEse	-	-	-	-	-
11	Sriyam	-	Sriyam	SrI{swrI;2;eka}	SrI{swrI;2;eka}	karma,12	SrI_kA	-	-	-	-	-
12	apuRyaw	-	apuRyaw	puR2{karwari;laf;pra;eka;parasmEpaxI;puRaz;:xivAxiH}	puR2{karwari;laf;pra;eka;parasmEpaxI;puRaz;:xivAxiH}	aBihiwa_karwA,8;sakarmaka	pAlana_kiyA	-	-	-	-	-
13	waWA	-	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,21	vEse	-	-	-	-	-
14	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,13	hI	-	-	-	-	-
15	ahIna-parAkramaM	-	ahIna-parAkramaM	ahIna-parAkrama{puM;2;eka}	ahIna-parAkrama{puM;2;eka}	viSeRaNam,17	ahIna-parAkrama	-	-	-	-	-
16	waM	-	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,17	usa	-	-	-	-	-
17	inam	-	inam	ina{puM;2;eka}	ina{puM;2;eka}	karma,18	ina_ko	-	-	-	-	-
18	aXigamya	-	aXigamya	gam1{avya;lyap;gamLz;:BvAxiH}	aXi_gam1{avya;lyap;gamLz;:BvAxiH}	pUrvakAlaH,21	prApwa_ho_kara	-	-	-	-	-
19	punaH	-	punaH	punaH{avya}	punaH{avya}	kriyAviSeRaNam,21	Pira	-	-	-	-	-
20	na	-	na	na{avya}	na{avya}	prawiReXaH,21	nahIM	-	-	-	-	-
21	baBO	-	baBO	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}/BA1{karwari;lit;u;eka;parasmEpaxI;BA;:axAxiH}	BA1{karwari;lit;u;eka;parasmEpaxI;BA;:axAxiH}	vAkyakarma,24	camakA	-	-	-	-	-
22	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,21	EsA	-	-	-	-	-
23	na	-	na	na{avya}	na{avya}	prawiReXaH,24	nahIM	-	-	-	-	-
24	(aswi)	-	(aswi)	as2{karwari;lat;pra;1;eka;parasmEpaxI;asuz;BvAxiH}	as2{karwari;lat;pra;1;eka;parasmEpaxI;asuz;BvAxiH}	-	-	-	-	-	-	-
