@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vAkyam	-	-	vAkya{napuM;1;eka}/vAkya{napuM;2;eka}	vAkya{napuM;2;eka}	karma,12	vAkya	-	-	-	-	-
2	vacasA	1	vacasEva	vacas{napuM;3;eka}	vacas{napuM;3;eka}	karaNam,12	vacana_se	-	-	-	-	-
3	aswram	-	-	aswra{napuM;1;eka}/aswra{napuM;2;eka}	aswra{napuM;2;eka}	karma,5	aswra_ko	-	-	-	-	-
4	aswreNa	-	-	aswra{napuM;3;eka}	aswra{napuM;3;eka}	karaNam,5	aswra_se	-	-	-	-	-
5	niGnawoH	3	niGnawoH	niGnaw{puM;7;xvi(han1;Sawq_lat;hanaz;:axAxiH)}/niGnaw{puM;6;xvi(han1;Sawq_lat;hanaz;:axAxiH)}/niGnaw{napuM;7;xvi(han1;Sawq_lat;hanaz;:axAxiH)}/niGnaw{napuM;6;xvi(han1;Sawq_lat;hanaz;:axAxiH)}	niGnaw{napuM;6;xvi(han1;Sawq_lat;hanaz;:axAxiH)}	viSeRaNam,6	samUla_naRta_karawe_hue	-	-	-	-	-
6	wayoH	2	wayorvAkyamaswramaswreNa	wax{sarvanAma;puM;6;xvi}/wax{sarvanAma;napuM;6;xvi}/wax{sarvanAma;swrI;6;xvi}/wax{sarvanAma;puM;7;xvi}/wax{sarvanAma;napuM;7;xvi}/wax{sarvanAma;swrI;7;xvi}	wax{sarvanAma;puM;6;xvi}	RaRTIsambanXaH,9	unameM	-	-	-	-	-
7	vAxinoH	6	vAxinoriva	vAxi{napuM;6;xvi}/vAxin{puM;6;xvi}/vAxi{napuM;7;xvi}/vAxin{puM;7;xvi}	vAxin{puM;7;xvi}	upamAnam,8	vAxI_meM	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,10	jEse	-	-	-	-	-
9	anyonya-jaya-saMramBaH	4	anyonya-jaya-saMramBaH	anyonya{avya-jaya-saMramBa;puM;1;eka}	anyonya{avya-jaya-saMramBa;puM;1;eka}	karwA,10	paraspara	-	-	-	-	-
10	vavqXe	5	vavqXe	vqX1{karwari;lit;pra;eka;AwmanepaxI;vqXuz;:BvAxiH}/vqX1{karwari;lit;u;eka;AwmanepaxI;vqXuz;:BvAxiH}/vqX1{BAve;lit;pra;eka;AwmanepaxI;vqXuz;:BvAxiH}/vqX1{BAve;lit;u;eka;AwmanepaxI;vqXuz;:BvAxiH}	vqX1{karwari;lit;pra;eka;AwmanepaxI;vqXuz;:BvAxiH}	aBihiwa_karwA,9;sakarmaka	vqX1_ap_skyA	-	-	-	-	-
11	 (ca)	-	-	-	 ca{avya}	samuccayaxyowakaH,5	-	-	-	-	-	-
12	(niGnawoH)	-	(-)	niGnaw{puM;7;xvi(han1;Sawq_lat;hanaz;:axAxiH)}/niGnaw{puM;6;xvi(han1;Sawq_lat;hanaz;:axAxiH)}/niGnaw{napuM;7;xvi(han1;Sawq_lat;hanaz;:axAxiH)}/niGnaw{napuM;6;xvi(han1;Sawq_lat;hanaz;:axAxiH)}	niGnaw{napuM;6;xvi(han1;Sawq_lat;hanaz;:axAxiH)}	samucciwaH,5	samUla_naRta_karawe_hue	-	-	-	-	-
