@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,7	vaha	-	-	-	-	kuSa
2	nO-vimAnAw	2	nOvimAnAxavawIrya	nO-vimAna{puM;5;eka}/nO-vimAna{puM;5;eka(man1;GaF;manaz;:xivAxiH)}/nO-vimAna{napuM;5;eka(mA1;lyut;mA;:axAxiH)}/nO-vimAna{puM;5;eka(man2;GaF;manuz;:wanAxiH)}/nO-vimAna{napuM;5;eka(mi1;lyut;dumiF;:svAxiH)}	nO-vimAna{napuM;5;eka(nO-mi1;lyut;dumiF;:svAxiH)}	apAxAnam,3	vimAnake AkAravAlI nOkAse	-	-	-	-	-
3	avawIrya	-	-	wQ1{avya;lyap;wQ;:BvAxiH}	ava_wQ1{avya;lyap;wQ;:BvAxiH}	pUrvakAlaH,7	uwara_kara	-	-	-	-	-
4	vilola-hAraH	4	vilolahAraH	vilola-hAra{puM;1;eka}	vilola-hAra{puM;1;eka}	viSeRaNam,1	caMcala hAra vAle howe hue	-	-	-	-	-
5	wABiH	6	wABirapsu	wax{sarvanAma;swrI;3;bahu}	wax{sarvanAma;swrI;3;bahu}	sahArWaH,7	unake	-	-	-	swriyoMke	-
6	saha	5	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,5	sAWa	-	-	-	-	-
7	reme	3	reme	ram1{karwari;lit;pra;eka;AwmanepaxI;ramuz;:BvAxiH}/ram1{karwari;lit;u;eka;AwmanepaxI;ramuz;:BvAxiH}/ram1{BAve;lit;pra;eka;AwmanepaxI;ramuz;:BvAxiH}/ram1{BAve;lit;u;eka;AwmanepaxI;ramuz;:BvAxiH}/ram2{karwari;lit;pra;eka;AwmanepaxI;ramaz;:BvAxiH}/ram2{karwari;lit;u;eka;AwmanepaxI;ramaz;:BvAxiH}	ram2{karwari;lit;pra;eka;AwmanepaxI;ramaz;:BvAxiH}	aBihiwa_karwA,1	ramaNa karane lagA	-	-	-	-	-
8	vanyaH	-	-	vanya{puM;1;eka}}/vanI{swrI;8;bahu}	vanya{puM;1;eka}	viSeRaNam,9	jaMgalI 	-	-	-	-	-
9	xvipa-inxraH	10	xvipenxraH	xvipa-inxra{puM;1;eka}	xvipa-inxra{puM;1;eka}	karwA,13	hAWI	-	-	-	-	-
10	apsu	-	-	ap{swrI;7;bahu}	ap{swrI;7;bahu}	aXikaraNam,7	pAnI_meM	-	-	-	-	-
11	skanXa-avalagna-uxXqwa-paxminIkaH	7	skanXAvalagnoxXqwapaxminIkaH	vanya{puM;1;eka}}/vanI{swrI;8;bahu}	vanya{puM;1;eka}	viSeRaNam,9	kaMXepara saMlagna uKAde hue kamalavAle	-	-	-	-	-
12	kareNuBiH	8	kareNuBirvanya	kareNu{swrI;3;bahu}	kareNu{swrI;3;bahu}	sahArWaH,13	hAWiniyoMke sAWa	-	-	-	-	-
13	(reme)	-	(-)	ram1{karwari;lit;pra;eka;AwmanepaxI;ramuz;:BvAxiH}/ram1{karwari;lit;u;eka;AwmanepaxI;ramuz;:BvAxiH}/ram1{BAve;lit;pra;eka;AwmanepaxI;ramuz;:BvAxiH}/ram1{BAve;lit;u;eka;AwmanepaxI;ramuz;:BvAxiH}/ram2{karwari;lit;pra;eka;AwmanepaxI;ramaz;:BvAxiH}/ram2{karwari;lit;u;eka;AwmanepaxI;ramaz;:BvAxiH}	ram2{karwari;lit;pra;eka;AwmanepaxI;ramaz;:BvAxiH}	upamAnam,14	ramaNa karane lagA	-	-	-	-	-
14	iva	9	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
