@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	weRAm	1	weRAm	wax{sarvanAma;puM;6;bahu}/wax{sarvanAma;napuM;6;bahu}	wax{sarvanAma;napuM;6;bahu}	RaRTIsambanXaH,5	unake	-	-	-	-	-
2	sax-aSva-BUyiRTAH	2	saxaSvaBUyiRTAswufgA	sax-aSva-BUyiRTa{puM;8;bahu}/BUyiRTa{puM;1;bahu}/BUyiRTA{swrI;8;bahu}/BUyiRTA{swrI;1;bahu}/BUyiRTA{swrI;2;bahu}	sax-aSva-BUyiRTa{puM;1;bahu}	viSeRaNam,5	sax-aSva-awyaXika	-	-	-	-	-
3	wufgAH	-	-	wufga{puM;1;bahu}/wufgA{swrI;1;bahu}/wufgA{swrI;2;bahu}/wufga{puM;8;bahu}	wufga{puM;1;bahu}	viSeRaNam,5	wufga	-	-	-	-	-
4	xraviNa-rASayaH	3	xraviNarASayaH	xraviNa-rASi{puM;1;bahu}/rASi{puM;8;bahu}	xraviNa-rASi{puM;1;bahu}	viSeRaNam,5	xraviNa-rASi	-	-	-	-	-
5	upaxAH	4	upaxA	upaxA{swrI;1;bahu}/upaxA{swrI;2;bahu}/upaxA{swrI;8;bahu}	upaxA{swrI;1;bahu}	karwA,8	upaxAoM_ne	-	-	-	-	-
6	kosala-ISvaram	7	kosaleSvaram	kosala-ISvara{puM;2;eka}/ISvara{napuM;1;eka}/ISvara{napuM;2;eka}	kosala-ISvara{napuM;2;eka}	karma,8	kosala-ISvara_ko	-	-	-	-	-
7	SaSvaw	6	SaSvannowsekAH	SaSvaw{avya}	SaSvaw{avya}	kriyAviSeRaNam,8	sawawa	-	-	-	-	-
8	viviSuH	5	viviSuH	viS1{karwari;lit;pra;bahu;parasmEpaxI;viSaz;:wuxAxiH}	viS1{karwari;lit;pra;bahu;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,5;sakarmaka	anxara_praveSa_kiyA	-	-	-	-	-
9	uwsekA	-	-	uwsekA}	uwsekA	karwA,11	-	-	-	-	-	-
10	na	-	-	na{avya}	na{avya}	prawiReXaH,11	nahIM	-	-	-	-	-
11	(viviSuH)	-	(-)	viS1{karwari;lit;pra;bahu;parasmEpaxI;viSaz;:wuxAxiH}	viS1{karwari;lit;pra;bahu;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,9;sakarmaka	anxara_praveSa_kiyA	-	-	-	-	-
