@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,14	usa	-	-	-	BagavAn SrIrAmaH	-
2	saMsaxA	2	saMsaxA	saMsax{swrI;3;eka}	saMsax{swrI;3;eka}	karwA,4	saBA_se	-	-	-	-	-
3	vismaya-swimiwa-newram	3	vismayaswimiwanewramIkRiwaH	smi1{GaF;smif;:BvAxiH-swim1;kwa;swimaz;:xivAxiH-newra;puM;2;eka}/newra{napuM;1;eka}/newra{napuM;2;eka}	newra{napuM;1;eka}	karma,4	newra_ko	-	-	-	-	-
4	IkRiwaH	-	-	IkRiwa{puM;1;eka(IkR1;kwa;IkRaz;:BvAxiH)}	IkRiwa{puM;1;eka(IkR1;kwa;IkRaz;:BvAxiH)}	viSeRaNam,1	spaRta_bole_hue	-	-	-	-	-
5	SEla-sAram	4	SElasAramapi	SEla-sAra{puM;2;eka}/sAra{napuM;1;eka}/sAra{napuM;2;eka}	SEla-sAra{napuM;2;eka}	karma,14	parvawa-AvaSyaka_ko	-	-	-	-	-
6	api	-	-	api{avya}	api{avya}	sambanXaH,5	BI	-	-	-	-	-
7	smaraH	8	smaraH	smara{napuM;2;eka}	smara{napuM;2;eka}	viSeRaNam,5	kAmaxeva_ne	-	-	-	-	manmaWaH
8	peSalaM	7	peSalaM	peSala{puM;2;eka}/peSala{napuM;1;eka}/peSala{napuM;2;eka}	peSala{napuM;2;eka}	viSeRaNam,9	peSala_ko	-	-	-	-	-
9	puRpa-cApam	6	puRpacApamiva	puRpa-cApa{puM;2;eka}/cApa{napuM;1;eka}/cApa{napuM;2;eka}	puRpa-cApa{napuM;2;eka}	upamAnam,10	puRpa-XanuRa_ko	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,5	jEse	-	-	-	-	-
11	na	5	nAwiyawnawaH	na{avya}	na{avya}	prawiReXaH,12	nahIM	-	-	-	-	-
12	awi-yawnawaH	-	-	awi-yawna{avya;wasil}	awi-yawna{avya;wasil}	hewuH,14	awi-yawna_se	-	-	-	-	-
13	Awawa-jyam	1	Awawajyamakarowsa	wan1{kwa;wanuz;:wanAxiH-jya;puM;2;eka}/jya{napuM;1;eka}/jya{napuM;2;eka}	awi-jya{napuM;2;eka}	kriyAviSeRaNam,14	awi-jya_ko	-	-	-	-	-
14	akarow	-	-	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,1	kiyA	-	-	-	-	-
