@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	sa vixXa-mAwraH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,6	usa	-	-	-	-	-
2	vixXa-mAwraH	-	-	vyaX1{kwa;vyaXaz;:xivAxiH-mAwra;puM;1;eka}	vyaX1{kwa;vyaXaz;:xivAxiH-mAwra;puM;1;eka}	viSeRaNam,6	-	-	-	-	-	-
3	kila	-	kila	kila{avya}/kil1{karwari;lot;ma;eka;parasmEpaxI;kilaz;:wuxAxiH}	kil1{karwari;lot;ma;eka;parasmEpaxI;kilaz;:wuxAxiH}	sambanXaH,11	saPexa_hoo	-	-	-	-	-
4	nAga-rUpam	-	nAgarUpamuwsqjya	nAga-rUpa{puM;2;eka}/rUpa{napuM;1;eka}/rUpa{napuM;2;eka}	nAga-rUpa{napuM;2;eka}	karma,5	sAMpa-rUpa	-	-	-	-	-
5	uwsqjya	-	-	sqj2{avya;lyap;sqjaz;:wuxAxiH}	uw_sqj2{avya;lyap;sqjaz;:wuxAxiH}	pUrvakAlaH,11	uw_sqj2_kara	-	-	-	-	-
6	waxvismiwasEnya-xqRtaH	-	waxvismiwasEnyaxqRtaH	waxvismiwasEnya-xqRta{puM;1;eka(waxvismiwasEnya-xqS1;kwa;xqSizr;:BvAxiH)}	waxvismiwasEnya-xqRta{puM;1;eka(waxvismiwasEnya-xqS1;kwa;xqSizr;:BvAxiH)}	karwA,11	waxvismiwasEnya-vEXa_ne	-	-	-	-	-
7	sPurawpraBAmaNdala-maXyavarwi	-	sPurawpraBAmaNdalamaXyavarwi	sPurawpraBAmaNdala-maXyavarwin{napuM;1;eka}/maXyavarwin{napuM;2;eka}	sPurawpraBAmaNdala-maXyavarwin{napuM;2;eka}	viSeRaNam,9	sPurawpraBAmaNdala-maXyavarwin	-	-	-	-	-
8	kAnwaM	-	kAnwaM	kAnwa{puM;2;eka(kam1;kwa;kamuz;:BvAxiH)}/kAnwa{napuM;1;eka(kam1;kwa;kamuz;:BvAxiH)}/kAnwa{napuM;2;eka(kam1;kwa;kamuz;:BvAxiH)}	kAnwa{napuM;2;eka(kam1;kwa;kamuz;:BvAxiH)}	viSeRaNam,9	cAhA_huA	-	-	-	-	-
9	vapuH	-	vapurvyomacaraM	vapus{napuM;1;eka}/vapus{napuM;2;eka}/vapus{napuM;8;eka}	vapus{napuM;2;eka}	gONakarma,11	SarIra_ko	-	-	-	-	-
10	vyoma-caraM	-	-	vyoma-cara{puM;2;eka}/cara{napuM;1;eka}/cara{napuM;2;eka}	vyoma-cara{napuM;2;eka}	viSeRaNam,9	vyoma-cara	-	-	-	-	-
11	prapexe	-	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,6;sakarmaka	SaraNa_gayA	-	-	-	-	-
