@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	lakRmaNaH	1	lakRmaNaH	lakRmaNa{puM;1;eka}	lakRmaNa{puM;1;eka}	karwA,7	lakRmaNa_ne	-	-	-	-	-
2	kokilA-maFju-vAxinIm	4	kokilAmaFjuvAxinIm	kokilA-maFju-vAxinI{swrI;2;eka}	kokilA-maFju-vAxinI{swrI;2;eka}	viSeRaNam,5	kokilA-priya-vAxinI_ko	-	-	-	-	-
3	praWamaM	2	praWamaM	praWama{puM;2;eka}/praWama{napuM;1;eka}/praWama{napuM;2;eka}/praWama{puM;2;eka}/praWama{napuM;1;eka}/praWama{napuM;2;eka}	praWama{napuM;2;eka}	kAlAXikaraNam,2	praWama	-	-	-	-	-
4	SruwvA	3	SruwvA	Sru1{avya;kwvA;Sru;:BvAxiH}	Sru1{avya;kwvA;Sru;:BvAxiH}	pUrvakAlaH,7	suna_kara	-	-	-	-	-
5	wAm	8	wAm	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wA{swrI;2;eka}	karma,4	wA_ko	-	-	-	-	-
6	paScAw	6	paScAxbubuXe	paScAw{avya}	paScAw{avya}	kAlAXikaraNam,10	bAxa_meM	-	-	-	-	-
7	bubuXe	-	-	buX1{karmaNi;lit;pra;eka;AwmanepaxI;buXaz;:BvAxiH}/buX1{karmaNi;lit;u;eka;AwmanepaxI;buXaz;:BvAxiH}/buX2{karwari;lit;pra;eka;AwmanepaxI;buXizr;:BvAxiH}/buX2{karwari;lit;u;eka;AwmanepaxI;buXizr;:BvAxiH}/buX2{karmaNi;lit;pra;eka;AwmanepaxI;buXizr;:BvAxiH}/buX2{karmaNi;lit;u;eka;AwmanepaxI;buXizr;:BvAxiH}/buX3{karwari;lit;pra;eka;AwmanepaxI;buXaz;:xivAxiH}/buX3{karwari;lit;u;eka;AwmanepaxI;buXaz;:xivAxiH}/buX3{karmaNi;lit;pra;eka;AwmanepaxI;buXaz;:xivAxiH}/buX3{karmaNi;lit;u;eka;AwmanepaxI;buXaz;:xivAxiH}	buX3{karwari;lit;pra;eka;AwmanepaxI;buXaz;:xivAxiH}	aBihiwa_karwA,1;sakarmaka	jAnA	-	-	-	-	-
8	 vikqwA	7	vikqwewi	 vikqwA	 vikqwA{swrI;1;eka{kqxanwa}({kqw_XAwu kq3} kwa{XAwuH dukqF} wanAxiH)}	vAkyakarma,9	-	-	-	-	-	-
9	iwi	-	-	iwi	iwi{avya}	vAkyakarmaxyowakaH,7	-	-	-	-	-	-
10	Siva-aGora-svanAm	5	SivAGorasvanAm	-	Siva-aGora-svanAm{puM;2;eka}	viSeRaNam,5	-	-	-	-	-	-
