@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	xaSa-raSmi-Sawa-upama-xyuwiM	-	xaSa-raSmi-Sawa-upama-xyuwiM	xaSa-raSmi-Sawa-upama-xyuwi{swrI;2;eka}/xyuwi{puM;2;eka}	xaSa-raSmi-Sawa-upama-xyuwi{puM;2;eka}	viSeRaNam,7	xaSa-raSmi-sO-upama-xyuwi	-	-	-	-	-
2	yaSasA	-	yaSasA	yaSas{napuM;3;eka}	yaSas{napuM;3;eka}	karwA,6	yaSa_ke_xvArA	-	-	-	-	-
3	xaSasu	-	xaSasu	xaSan{saMKyeyam;7;bahu}	xaSan{saMKyeyam;7;bahu}	viSeRaNam,5	xaSa	-	-	-	-	-
4	api	-	api	api{avya}	api{avya}	sambanXaH,3	BI	-	-	-	-	-
5	xikRu	-	xikRu	xiS{swrI;7;bahu}	xiS{swrI;7;bahu}	aXikaraNam,6	sWAnoM_meM	-	-	-	-	-
6	Sruwam	-	Sruwam	Sruwa{napuM;1;eka}/Sruwa{napuM;2;eka}/Sruwa{puM;2;eka(Sru1;kwa;Sru;:BvAxiH)}/Sruwa{napuM;1;eka(Sru1;kwa;Sru;:BvAxiH)}/Sruwa{napuM;2;eka(Sru1;kwa;Sru;:BvAxiH)}	Sruwa{puM;2;eka(Sru1;kwa;Sru;:BvAxiH)}	viSeRaNam,7	sune_hue	-	-	-	-	-
7	xaSa-kaNTa-ari-gurum	-	xaSa-kaNTa-ari-gurum	xaSa-kaNTa-ari-guru{puM;2;eka}	xaSa-kaNTa-ari-guru{puM;2;eka}	aBexaH,8	xaSa-galA-Sawru-BArI	-	-	-	-	-
8	yaM	-	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	karma,12	jisako	-	-	-	-	-
9	AKyayA	-	AKyayA	AKyA{swrI;3;eka}	AKyA{swrI;3;eka}	karaNam,12	AKyA_se	-	-	-	-	-
10	xaSa-pUrva-raWaM	-	xaSa-pUrva-raWaM	xaSa-pUrva-raWa{puM;2;eka}/raWa{napuM;1;eka}/raWa{napuM;2;eka}	xaSa-pUrva-raWa{napuM;2;eka}	karmasamAnAXikaraNam,12	xaSa-pUrva-raWa_ko	-	-	-	-	-
11	buXAH	-	buXAH	buXa{puM;1;bahu}/buXA{swrI;1;bahu}/buXA{swrI;2;bahu}/buXa{puM;8;bahu}	buXA{swrI;1;bahu}	karwA,12	buxXimawiyAz	-	-	-	-	-
12	vixuH	-	vixuH	vixu{puM;1;eka}/vix1{karwari;lat;pra;bahu;parasmEpaxI;vixaz;:axAxiH}	vix1{karwari;lat;pra;bahu;parasmEpaxI;vixaz;:axAxiH}	aBihiwa_karwA,11;sakarmaka	samaJawIM_hEM	-	-	-	-	-
