@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wayoH	1	wayoH	wax{sarvanAma;puM;6;xvi}/wax{sarvanAma;napuM;6;xvi}/wax{sarvanAma;swrI;6;xvi}/wax{sarvanAma;puM;7;xvi}/wax{sarvanAma;napuM;7;xvi}/wax{sarvanAma;swrI;7;xvi}	wax{sarvanAma;swrI;6;xvi}	RaRTIsambanXaH,2	unakA	-	-	-	-	-
2	pUrvaH	1	pUrvaH	pUrva{puM;1;eka}/pUrva{sarvanAma;puM;1;eka}	pUrva{sarvanAma;puM;1;eka}	aBexaH,3	pUrva	-	-	-	-	-
3	(piwA-kRemaXanvA )	-	(piwA)	piwq{puM;1;eka}/piwA{swrI;1;eka}	piwq{puM;1;eka}	karwA,8	piwA	-	-	-	-	-
4	varNa-cawuRtayasya	3	varNacawuRtayasya	varNa-cawuRtaya{napuM;6;eka}/cawuRtaya{puM;6;eka}	varNa-cawuRtaya{puM;6;eka}	RaRTIsambanXaH,5	varNa-cawuRtaya_kI	-	-	-	-	-
5	XuraM	4	XuraM	Xur{swrI;2;eka}	Xur{swrI;2;eka}	karma,6	Xur_ko	-	-	-	-	-
6	niXAya	5	niXAya	XA1{avya;lyap;duXAF;:juhowyAxiH}	ni_XA1{avya;lyap;duXAF;:juhowyAxiH}	pUrvakAlaH,8	Upara_le_kara	-	-	-	-	-
7	yajamAna-lokam	8	yajamAnalokam	yajamAna-loka{puM;2;eka}	yajamAna-loka{puM;2;eka}	karma,8	yajamAna-loka_ko	-	-	-	-	-
8	jagAma	6	jagAma	gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}/gam1{karwari;lit;u;eka;parasmEpaxI;gamLz;:BvAxiH}	gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	gayA	-	-	-	-	-
9	eka-niXiH	5	ekaniXiH	eka-niXi{puM;1;eka}	eka-niXi{puM;1;eka}	viSeRaNam,11	eka-niXi	-	-	-	-	-
10	guNAnAm	5	guNAnAm	guNa{puM;6;bahu}/guNA{swrI;6;bahu}	guNa{puM;6;bahu}	RaRTIsambanXaH,11	guNoM_kA	-	-	-	-	-
11	yajvA	7	yajvA	yajvan{puM;1;eka}	yajvan{puM;1;eka}	aBexaH,3	yajFa_karane_vAlA	-	-	-	-	-
12	Awma-same	1	Awmasame	Awma-sama{sarvanAma;puM;1;bahu}/sama{sarvanAma;napuM;1;xvi}/sama{sarvanAma;napuM;2;xvi}/samA{sarvanAma;swrI;1;xvi}/samA{sarvanAma;swrI;2;xvi}/sama{puM;7;eka}/sama{napuM;8;xvi}/sama{napuM;1;xvi}/sama{napuM;2;xvi}/sama{napuM;7;eka}/samA{swrI;8;eka}/samA{swrI;8;xvi}/samA{swrI;1;xvi}/samA{swrI;2;xvi}	Awma-sama{puM;7;eka}	viSeRaNam,14	Awma-samAna_meM	-	-	-	-	-
13	cira-UDAm	2	cira-UDAm	cira-UDA{swrI;2;eka(vah1;kwa;vahaz;:BvAxiH)}	cira-UDA{swrI;2;eka(vah1;kwa;vahaz;:BvAxiH)}	viSeRaNam,5	xIrGa-oDAm-Awma-uwpanna_meM	-	-	-	-	-
14	Awma-uxBave	-	Awma-uxBave	Awma-uxBave{puM;7;eka}	Awma-uxBave{puM;7;eka}	aXikaraNam,8	puwra_meM	-	-	-	-	-
