@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	asO	-	asO	axas{sarvanAma;puM;1;eka}/axas{sarvanAma;swrI;1;eka}/asi{puM;7;eka}/asi{swrI;7;eka}/asu{puM;7;eka}	asu{puM;7;eka}	karwA,17	asu_meM	-	-	-	-	-
2	jahnu-kanyA-sarayvoH	-	jahnu-kanyA-sarayvoH	jahnu-kanyA-sarayu{swrI;6;xvi}/sarayu{swrI;7;xvi}/sarayU{napuM;6;xvi}/sarayU{napuM;7;xvi}/sarayu{puM;6;xvi}/sarayu{puM;7;xvi}	jahnu-kanyA-sarayu{puM;6;xvi}	RaRTIsambanXaH,4	jahnu-kanyA-vAyu_ke	-	-	-	-	-
3	woya-vyawireka-Bave	-	woya-vyawireka-Bave	woya-vyawireka-Bava{puM;7;eka}/Bava{napuM;8;xvi}/Bava{napuM;1;xvi}/Bava{napuM;2;xvi}/Bava{napuM;7;eka}/BavA{swrI;8;eka}/BavA{swrI;8;xvi}/BavA{swrI;1;xvi}/BavA{swrI;2;xvi}	woya-vyawireka-Bava{napuM;2;xvi}	viSeRaNam,4	wala-Bexa-Bava	-	-	-	-	-
4	wIrWe	-	wIrWe	wIrWa{napuM;1;xvi}/wIrWa{napuM;2;xvi}/wIrWa{napuM;8;xvi}/wIrWa{napuM;7;eka}	wIrWa{napuM;2;xvi}	aXikaraNam,9	wIrWa	-	-	-	-	-
5	xeha-wyAgAw	-	xeha-wyAgAw	xeha-wyAga{puM;5;eka}/wyAga{napuM;5;eka}	xeha-wyAga{napuM;5;eka}	hewuH,9	SarIra-wyAga_se	-	-	-	-	-
6	saxyaH	-	saxyaH	saxyaH{avya}	saxyaH{avya}	kriyAviSeRaNam,9	usI_xina	-	-	-	-	-
7	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	amara-gaNana-AleKyam	-	amara-gaNana-AleKyam	amara-gaNa1{lyut;gaNa;:curAxiH-AleKya;puM;2;eka}/AleKya{napuM;1;eka}/AleKya{napuM;2;eka}	amara-AleKya{napuM;2;eka}	karma,9	amara-ciwra_ko	-	-	-	-	-
9	AsAxya	-	AsAxya	Af_Rax1{avya;Nijanwa;lyap;RaxL;:BvAxiH}	Af_Rax1{avya;Nijanwa;lyap;RaxL;:BvAxiH}	pUrvakAlaH,17	-	-	-	-	-	-
10	pUrva-AkAra-aXikawara-rucA	-	pUrva-AkAra-aXikawara-rucA	pUrva-kQ1{GaF;kQ;:wuxAxiH}/kq3{GaF;dukqF;:wanAxiH}/kq3{GaF;dukqF;:wanAxiH}/kq2{GaF;kqF;:svAxiH-aXikawara-ruc;swrI;3;eka}/rucA{swrI;1;eka}	pUrva-AkAra-aXikawara-rucA{swrI;3;eka}	viSeRaNam,11	-	-	-	-	-	-
11	kAnwayA	-	kAnwayA	kAnwA{swrI;3;eka}	kAnwA{swrI;3;eka}	sahArWaH,17	pawnI_se	-	-	-	-	-
12	saMgawaH	-	saMgawaH	safga{avya;wasil}/safgawa{puM;1;eka}/safgawa{puM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	safgawa{puM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	sahArWa_xyowakaH,11	milA-hue	-	-	-	-	-
13	san	-	san	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,17	sajjana_ne	-	-	-	-	-
14	nanxana-aByanwareRu	-	nanxana-aByanwareRu	nax1{lyut;tunaxiz;:BvAxiH-aByanwara;napuM;7;bahu}	nax1{lyut;tunaxiz;:BvAxiH-aByanwara;napuM;7;bahu}	viSeRaNam,15	-	-	-	-	-	-
15	lIlA-AgAreRu	-	lIlA-AgAreRu	lIlA-AgAra{napuM;7;bahu}/AgAra{puM;7;bahu}	lIlA-AgAra{napuM;7;bahu}	aXikaraNam,17	lIlA-AgAroM_meM	-	-	-	-	-
16	punaH	-	punaH	punaH{avya}	punaH{avya}	kriyAviSeRaNam,17	Pira	-	-	-	-	-
17	aramawa	-	aramawa	ram1{karwari;laf;pra;eka;AwmanepaxI;ramuz;:BvAxiH}/ram2{karwari;laf;pra;eka;AwmanepaxI;ramaz;:BvAxiH}	ram2{karwari;laf;pra;eka;AwmanepaxI;ramaz;:BvAxiH}	aBihiwa_karwA,1	ram2_ap_skyA	-	-	-	-	-
