@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawaH	-	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,10	vahAz_se	-	-	-	-	-
2	sunanxA-vacana-avasAne	-	sunanxA-vacana-avasAne	sunanxA-avasAna{napuM;1;xvi(sunanxA-vacana;napuM-Ro1;lyut;Ro;:xivAxiH)}/sunanxA-avasAna{napuM;2;xvi(Ro1;lyut;Ro;:xivAxiH)}/sunanxA-avasAna{napuM;7;eka(Ro1;lyut;Ro;:xivAxiH)}	sunanxA-avasAna{napuM;7;eka(sunanxA-Ro1;lyut;Ro;:xivAxiH)}	aXikaraNam,13	sunanxA-NWne~meM	-	-	-	-	-
3	lajjAm	-	lajjAm	lajjA{swrI;2;eka}	lajjA{swrI;2;eka}	karma,4	lajjA	-	-	-	-	-
4	wanU-kqwya	-	wanU-kqwya	wanU-kqwya{puM;8;eka}/kqwya{napuM;8;eka}	wanU-kqwya{napuM;8;eka}	pUrvakAlaH,10	SarIra-kqwya	-	-	-	-	-
5	narenxra-kanyA	-	narenxra-kanyA	narenxra-kanyA{swrI;1;eka}	narenxra-kanyA{swrI;1;eka}	karwA,10	narenxra-kanyA_ne	-	-	-	-	-
6	xqRtyA	-	xqRtyA	xqRti{swrI;3;eka}	xqRti{swrI;3;eka}	karaNam,10	xqRti_se	-	-	-	-	-
7	prasAxa-amalayA	-	prasAxa-amalayA	prasAxa-amalA{swrI;3;eka}	prasAxa-amalA{swrI;3;eka}	viSeRaNam,6	prasAxa-amalA	-	-	-	-	-
8	kumAram	-	kumAram	kumAra{puM;2;eka}	kumAra{puM;2;eka}	karma,10	kumAra_ko	-	-	-	-	-
10	prawyagrahIw	-	prawyagrahIw	prawi_grah1{karwari;luf;pra;eka;parasmEpaxI;grahaz;:kryAxiH}	prawi_grah1{karwari;luf;pra;eka;parasmEpaxI;grahaz;:kryAxiH}	aBihiwa_karwA,5;sakarmaka	liyA	-	-	-	-	-
11	saMvaraNa-srajA	-	saMvaraNa-srajA	saMvaraNa{napuM-sraj;swrI;3;eka(vq1;lyut;vqF;:svAxiH)}	saMvaraNa-saMvaraNa{napuM-sraj;swrI;3;eka(saMvaraNa-vq1;lyut;vqF;:svAxiH)}	upamAnam,12	AvaraNa-NWne~se	-	-	-	-	-
12	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
13	sawi	-	sawi	as2{Sawq_lat,puM;7;eka}	as2{Sawq_lat,puM;7;eka}	BAvalakRaNasapwamI_samAnakAlaH,10	-	-	-	-	-	-
