@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yuga-anwa-uciwa-yoga-nixraH	6	-	yuga-anwa-uciwa-yoga-nixra{puM;1;eka}	yuga-anwa-uciwa-yoga-nixra{puM;1;eka}	viSeRaNam,2	yuga-anwa	@End @of @an @era	yugaanwa	-	-	-
2	puruRaH	-	-	puruRa{puM;1;eka}	puruRa{puM;1;eka}	karwA,10	puruRa	@Such @Vishnu	-	-	-	-
3	lokAn	8	lokAnpuruRoZXiSewe	loka{puM;2;bahu}	loka{puM;2;bahu}	karma,4	loka	@World	-	-	-	-
4	saMhqwya	7	saMhqwya	sam_hq1{avya;lyap;hqF;:BvAxiH}/sam_hq2{avya;lyap;hq;:juhowyAxiH}	sam_hq1{avya;lyap;hqF;:BvAxiH}	pUrvakAlaH,10	sameta_le_kara	@Withdrawing @into @himself	-	-	@Vishnu	-
5	nABi-pra-rUDA-amburuha-Asanena	1	nABiprarUDAamburuhaAsanena	nABi-pra-rUDA-amburuha-Asana{puM;3;eka}	nABi-pra-rUDA-amburuha-Asana{puM;3;eka}	viSeRaNam,7	nAB_meM	@From @his @Naval	-	-	@Vishnu	-
6	praWamena	3	praWamena	praWama{puM;3;eka}/praWama{napuM;3;eka}/praWama{puM;3;eka}/praWama{napuM;3;eka}	praWama{puM;3;eka}	viSeRaNam,7	praWama	@Who @is @the @first	-	-	Brahma	-
7	XAwrA	4	XAwrA	XAwq{puM;3;eka}	XAwq{puM;3;eka}	karwA,8	viXAwA_se	@by @such @Brahma	-	-	-	-
8	sam-swUyamAnaH	2	samswUyamAnaH	sam-swUyamAna{puM;1;eka(sam-Rwu1;SAnac_lat;karmaNi;RwuF;:axAxiH)}	samswUyamAna{puM;1;eka(sam-Rwu1;SAnac_lat;karmaNi;RwuF;:axAxiH)}	viSeRaNam,2	sam-	@by @Brahma @being @worshipped	saMswUyamAnaH	-	-	-
9	amUM	5	amUmyugaanwociwayoganixraH	axas{sarvanAma;swrI;2;eka}/{sarvanAma;puM;2;eka}	axas{sarvanAma;puM;2;eka}	karma,10	axas	@on @this @ocean	-	-	-	-
10	aXiSewe	-	-	aXi_SI1{karwari;lat;pra;eka;AwmanepaxI;SIf;:axAxiH}	aXi_SI1{karwari;lat;pra;eka;AwmanepaxI;SIf;:axAxiH}	aBihiwa_karwA,2;sakarmaka	sowA_hE	@he @reposes	-	-	@Vishnu	-
