@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	xilIpa-sUnoH	1	xilIpasUnoH	xilIpa-sUnu{puM;5;eka}/sUnu{puM;6;eka}	xilIpa-sUnu{puM;6;eka}	RaRTIsambanXaH,3	xilIpa-sUnu	@Son @of @Dilip	 wawpuruRaH	-	-	-
2	saH	2	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,8	usa	@He @who	-	-	sAyakaH	-
3	bqhaw-BujA-anwaram	3	bqhaxBujAnwaraM	bqhaw{puM;1;eka}/bqhaw{puM;8;eka}/bqhaw{napuM;1;eka}/bqhaw{napuM;2;eka}/bqhaw{napuM;8;eka}/bqhaw{swrI;1;eka}/bqhaw{swrI;8;eka}	bqhaw-BujAnwaraM{napuM;2;eka}	karma,4	-	@in @between @broad @shoulder	bahuvrIhiH	-	-	-
4	praviSya	4	praviSya	pra_viS1{avya;lyap;viSaz;:wuxAxiH}	pra_viS1{avya;lyap;viSaz;:wuxAxiH}	pUrvakAlaH,6	praveSa_karake	@entered	-	-	-	-
5	BIma-asura-SoNiwa-uciwaH	5	BImAsuraSoNiwociwaH	uciwa{puM;1;eka{kqxanwa}({kqw_XAwu;uc1};kwa;ucaz;xivAxiH)}	uciwa{puM;1;eka{kqxanwa}({kqw_XAwu;uc1};kwa;ucaz;xivAxiH)}	viSeRaNam,2	uciwa uciwa BU* ka* kq* uc+kwa 1. yogya, TIka, sahI, upayukwa, uciwasxupAlamBaH(uwwara*	[ @ucita ] [ @ucita ] @m. @f. @n. @delightful , @pleasurable , @agreeable
  @customary , @usual @proper , @suitable , @convenient	-	-	-	-
6	papO	6	papAvanAsvAxiwapUrvamASugaH	pA1{karwari;lit;pra;eka;parasmEpaxI;pA;:BvAxiH}/pA1{karwari;lit;u;eka;parasmEpaxI;pA;:BvAxiH}/pA2{karwari;lit;pra;eka;parasmEpaxI;pA;:axAxiH}/pA2{karwari;lit;u;eka;parasmEpaxI;pA;:axAxiH}	pA1{karwari;lit;pra;eka;parasmEpaxI;pA;:BvAxiH}	aBihiwa_karwA,8;sakarmaka	X_pA1_pp_skyA	@drinking	-	-	-	-
7	an-AsvAxiwa-pUrvam	-	-	anAsvAxiwa-pUrva{puM;2;eka}/pUrva{napuM;2;eka}/pUrva{napuM;1;eka}	anAsvAxiwa-pUrva{napuM;2;eka}	viSeRaNam,2	anAsvAxiwa-pUrva_ko	@Untasted	-	-	-	-
8	ASu-gaH	-	-	ASu-ga{puM;1;eka}/ga{puM;1;eka}	ASu-ga{puM;1;eka}	karwA,6	wuranwa-	@An @arrow	-	-	-	-
9	kuwUhalena	7	kuwUhaleneva 	kuwUhala{puM;3;eka}/kuwUhala{napuM;3;eka}	kuwUhala{napuM;3;eka}	upamAnam,6	AScaryajanaka_se	@inquisitively	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	@as @though/ @like	-	-	-	-
11	manuRya-SoNiwam	8	manuRyaSoNiwam	manuRya-SoNiwa{napuM;2;eka}/SoNiwa{napuM;1;eka}	manuRya-SoNiwa{napuM;2;eka}	karma,4	manuRya-lAla_meM	@human @blood	-	-	-	-
