@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vimAnam	6	vimAnam	vimAna{puM;2;eka}/vimAna{puM;2;eka(man1;GaF;manaz;:xivAxiH)}/vimAna{napuM;1;eka(mA1;lyut;mA;:axAxiH)}/vimAna{napuM;2;eka(mA1;lyut;mA;:axAxiH)}/vimAna{puM;2;eka(man2;GaF;manuz;:wanAxiH)}/vimAna{napuM;1;eka(mi1;lyut;dumiF;:svAxiH)}/vimAna{napuM;2;eka(mi1;lyut;dumiF;:svAxiH)}	vimAna{napuM;1;eka}	karwA,8	vimAna_ko	-	-	-	-	-
2	me	-	-	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,3	merA	-	-	-	-	-
3	manasaH	2	manasoZBilARaH	manas{napuM;5;eka}/manas{napuM;6;eka}	manas{napuM;6;eka}	RaRTIsambanXaH,4	mana_se	-	-	-	-	-
4	aBilARaH	-	-	aBilARa{puM;1;eka}	aBilARa{puM;1;eka}	karwA,6	aBilARA	-	-	-	-	-
5	yaWA-viXaH	1	yaWAviXo me	yaWA-viXas{puM;8;eka}/viXa{puM;1;eka}	yaWA-viXas{puM;1;eka}	kriyAviSeRaNam,6	yaWA-viXas	-	-	-	niwya_sambanXaH,7	-
6	(pravarwawe)	-	(pravarwawe)	pra_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	pra_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	aBihiwa_karwA,4	howA_hE	-	-	-	-	-
7	waWA	5	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,8	vEse	-	-	-	-	-
8	pravarwawe	3	pravarwawe	pra_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	pra_vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	vAkyakarma,9	howA_hE	-	-	-	-	-
9	(iwi)	-	(iwi)	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,10	-	-	-	-	-	-
10	paSya	4	paSya	xqS1{karwari;lot;ma;eka;;parasmEpaxI;xqSizr;BvAxiH}	xqS1{karwari;lot;ma;eka;;parasmEpaxI;xqSizr;BvAxiH}		-	-	-	-	-	-
