@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	XarmowwaraH	-	XarmowwaraH	Xarmowwara{puM;1;eka}	Xarmowwara{puM;1;eka}	karwA,14	Xarmowwara_ne	-	-	-	-	-
2	praBave	-	praBave	praBu{puM;4;eka}/praBava{puM;7;eka}	praBu{puM;4;eka}	viSeRaNam,3	praBu	-	-	-	-	-
3	wasmE	-	wasmE	wax{sarvanAma;puM;4;eka}/wax{sarvanAma;napuM;4;eka}	wax{sarvanAma;puM;4;eka}	prayojanam,7	usako	-	-	-	-	-
4	waw	-	waw	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	waw{avya}	viSeRaNam,6	waw	-	-	-	-	-
5	uwwara-kosalAnAM	-	uwwara-kosalAnAM	uwwara-kosala{puM;6;bahu}/kosala{napuM;6;bahu}/kosalA{swrI;6;bahu}	uwwara-kosalA{swrI;6;bahu}	RaRTIsambanXaH,6	uwwara-kosalAoM_kA	-	-	-	-	-
6	praBuwvaM	-	praBuwvaM	praBu{wva;napuM;1;eka}/praBu{wva;napuM;2;eka}	praBu{wva;napuM;2;eka}	karma,7	praBu	-	-	-	-	-
7	visqjya	-	visqjya	sqj1{avya;lyap;sqjaz;:xivAxiH}/sqj2{avya;lyap;sqjaz;:wuxAxiH}	vi_sqj2{avya;lyap;sqjaz;:wuxAxiH}	pUrvakAlaH,9	Coda_kara	-	-	-	-	-
8	jarasA	-	jarasA	jarA{swrI;3;eka}/jaras{swrI;3;eka}	jaras{swrI;3;eka}	karwA,9	AyuH_se	-	-	-	-	-
9	upaxiRtaM	-	upaxiRtaM	upaxiRta{puM;2;eka(xiS1;kwa;xiSaz;:wuxAxiH)}/upaxiRta{napuM;1;eka(xiS1;kwa;xiSaz;:wuxAxiH)}/upaxiRta{napuM;2;eka(xiS1;kwa;xiSaz;:wuxAxiH)}	upaxiRta{napuM;2;eka(xiS1;kwa;xiSaz;:wuxAxiH)}	viSeRaNam,11	upaxeSa_xiyA_huA	-	-	-	-	-
10	mqgEH	-	mqgEH	mqga{puM;3;bahu}	mqga{puM;3;bahu}	karaNam,14	hiranoM_se	-	-	-	-	-
11	ajaryam	-	ajaryam	ajarya{puM;2;eka}/ajarya{napuM;1;eka}/ajarya{napuM;2;eka}	ajarya{napuM;2;eka}	karma,14	ajarya_ko	-	-	-	-	-
12	punaH	-	punaH	punaH{avya}	punaH{avya}	kriyAviSeRaNam,14	Pira	-	-	-	-	-
13	axeha-banXAya	-	axeha-banXAya	axeha-banXa{puM;4;eka}/banXa{napuM;4;eka}	axeha-banXa{puM;4;eka}	prayojanam,14	axeha-banXa_ko	-	-	-	-	-
14	babanXa	-	babanXa	banX1{karwari;lit;ma;bahu;parasmEpaxI;banXaz;:kryAxiH}/banX1{karwari;lit;ma;eka;parasmEpaxI;banXaz;:kryAxiH}/banX1{karwari;lit;pra;eka;parasmEpaxI;banXaz;:kryAxiH}/banX1{karwari;lit;u;eka;parasmEpaxI;banXaz;:kryAxiH}	banX1{karwari;lit;pra;eka;parasmEpaxI;banXaz;:kryAxiH}	aBihiwa_karwA,1;sakarmaka	banX1_pp_skyA	-	-	-	-	-
