@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,11	vaha	-	-	-	saH reqers wo Sage Wrinabinxu	-
2	Sama-velA-pralaya-UrmiNA	8	SamavelApralayormiNA	Sama-velA-lI1{GaF;lIf;:xivAxiH-Urmi;puM;3;eka}/Urmi{napuM;3;eka}	Sama-velA-pra_lI1{GaF;lIf;:xivAxiH-Urmi;puM;3;eka}	viSeRaNam,11	-	-	-	-	-	-
3	wapaH	2	wapaH	wapa{puM;1;eka}/wapas{napuM;1;eka}/wapas{napuM;2;eka}/wapas{napuM;8;eka}	wapas{napuM;2;eka}	karma,4	garmI	-	-	-	-	-
4	prawibanXa-manyunA	3	prawibanXamanyunA	banX1{GaF;banXaz;:kryAxiH-manyu;puM;3;eka}	prawi_banX1{GaF;banXaz;:kryAxiH-manyu;puM;3;eka}	hewuH,11	-	-	-	-	-	-
5	pramuKa-AviRkqwa-cAru-viBramAm	4	pramuKAviRkqwacAruviBramAm	pramuKa-kq2{kwa;kqF;:svAxiH-cAru-viBramA;swrI;2;eka}	pramuKa-kq2{kwa;kqF;:svAxiH-cAru-viBramA;swrI;2;eka}	viSeRaNam,6	-	-	-	-	-	-
6	wAm	7	wAM	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	karma,11	usako	-	-	-	wAm reqers wo We xivine xamsel - Harini	-
7	Buvi	9	Buvi	BU{swrI;7;eka}	BU{swrI;7;eka}	aXikaraNam,9	BU_meM	-	-	-	-	-
8	mAnuRI	6	mAnuRIwi	mAnuRI{swrI;1;eka}	mAnuRI{swrI;1;eka}	karwA,9	mAnavI	-	-	-	-	-
9	Bava	-	-	BU1{karwari;lot;ma;eka;parasmEpaxI;BU;:BvAxiH}/Bava{puM;8;eka}	BU1{karwari;lot;ma;eka;parasmEpaxI;BU;:BvAxiH}	vAkyakarma,10	hoo	-	-	-	-	-
10	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,11	EsA	-	-	-	-	-
11	aSapaw	5	aSapaxBava	Sap1{karwari;laf;pra;eka;parasmEpaxI;Sapaz;:BvAxiH}	Sap1{karwari;laf;pra;eka;parasmEpaxI;Sapaz;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	SapaWa_kI	-	-	-	-	-
