@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,15	vaha	-	-	-	-	-
2	saBA-janAya	1	saBAjanAyopagawAnsa xivyAnmunInpuraskqwya	saBA-jana{puM;4;eka}/jana{napuM;4;eka}	saBA-jana{puM;4;eka}	prayojanam,3	saBA-jana_ke_liye	-	-	-	-	-
3	upagawAn	-	-	upagawa{puM;2;bahu(gam1;kwa;gamLz;:BvAxiH)}	upagawa{puM;2;bahu(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,5	gayA_huve	-	-	-	-	-
4	xivyAn	-	-	xivya{puM;2;bahu}	xivya{puM;2;bahu}	viSeRaNam,5	xivya	-	-	-	-	-
5	munIn	-	-	muni{puM;2;bahu}	muni{puM;2;bahu}	karma,6	muni	-	-	-	-	-
6	puraskqwya	-	-	kq3{avya;lyap;dukqF;:wanAxiH}	puras_kq3{avya;lyap;dukqF;:wanAxiH}	pUrvakAlaH,15	puras_kq3_kara	-	-	-	-	-
7	hawasya	2	hawasya	hawa{puM;6;eka(han1;kwa;hanaz;:axAxiH)}/hawa{napuM;6;eka(han1;kwa;hanaz;:axAxiH)}	hawa{puM;6;eka(han1;kwa;hanaz;:axAxiH)}	viSeRaNam,8	mArA_gaye	-	-	-	-	-
8	SawroH	3	SawroH	Sawru{puM;5;eka}/Sawru{puM;6;eka}	Sawru{puM;6;eka}	RaRTIsambanXaH,13	Sawru_ke	-	-	-	-	-
9	praBava-Axi	6	praBavAxi	praBava-Axi{napuM;8;eka}/Axi{napuM;1;eka}/Axi{napuM;2;eka}	praBava-Axi{napuM;2;eka}	viSeRaNam,13	mUla-Axi	-	-	-	-	-
10	sva-vikrame	8	svavikrame	sva-vikrama{puM;7;eka(sva-kram1;GaF;kramuz;:BvAxiH)}/vikrama{puM;7;eka}/vikrama{napuM;8;xvi}/vikrama{napuM;1;xvi}/vikrama{napuM;2;xvi}/vikrama{napuM;7;eka}/vikramA{swrI;8;eka}/vikramA{swrI;8;xvi}/vikramA{swrI;1;xvi}/vikramA{swrI;2;xvi}	sva-vikrama{puM;7;eka(sva-kram1;GaF;kramuz;:BvAxiH)}	aXikaraNam,12	apanA-vikrama_meM	-	-	-	-	-
11	gOravam	9	gOravamAxaXAnam	gOrava{napuM;1;eka}/gOrava{napuM;2;eka}	gOrava{napuM;2;eka}	karma,12	gOrava	-	-	-	-	-
12	AxaXAnam	-	-	AxaXAna{puM;2;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}/AxaXAna{napuM;1;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}/AxaXAna{napuM;2;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}	AxaXAna{napuM;2;eka(XA1;SAnac_lat;karwari;duXAF;:juhowyAxiH)}	viSeRaNam,13	-	-	-	-	-	-
13	vqwwaM	7	vqwwaM	vqwwa{napuM;1;eka}/vqwwa{napuM;2;eka}/vqwwa{puM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwa{napuM;1;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwa{napuM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}/vqwwa{puM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}/vqwwa{napuM;1;eka(vqw2;kwa;vqwuz;:xivAxiH)}/vqwwa{napuM;2;eka(vqw2;kwa;vqwuz;:xivAxiH)}	vqwwa{napuM;2;eka(vqw1;kwa;vqwuz;:BvAxiH)}	karma,15	mud.Za_kara_AyA_hue_ko	-	-	-	-	-
14	weByaH	5	weByaH	wax{sarvanAma;puM;5;bahu}/wax{sarvanAma;puM;4;bahu}/wax{sarvanAma;napuM;5;bahu}/wax{sarvanAma;napuM;4;bahu}	wax{sarvanAma;puM;5;bahu}	apAxAnam,15	unase	-	-	-	-	-
15	SuSrAva	4	SuSrAva	Sru1{karwari;lit;u;eka;parasmEpaxI;Sru;:BvAxiH}/Sru1{karwari;lit;pra;eka;parasmEpaxI;Sru;:BvAxiH}	Sru1{karwari;lit;pra;eka;parasmEpaxI;Sru;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	sunA	-	-	-	-	-
