@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wAH	1	wA ifguxIsnehakqwapraxIpamAswIrNameXyAjinawalpamanwaH 	wax{sarvanAma;swrI;1;bahu}/wax{sarvanAma;swrI;2;bahu}	wax{sarvanAma;swrI;1;bahu}	karwA,10	ve	-	-	-	-	-
2	wasyE	2	wasyE	wax{sarvanAma;swrI;4;eka}/was1{karmaNi;lot;u;eka;AwmanepaxI;wasuz;:xivAxiH}	wax{sarvanAma;swrI;4;eka}	sampraxAnam,10	usako	-	-	-	-	-
3	saparyA-anupaxaM	3	saparyAnupaxaM	saparya-anupaxam{avya}/anupaxa{puM;2;eka}/anupaxa{napuM;1;eka}/anupaxa{napuM;2;eka}	saparya-anupaxam{avya}	kAlAXikaraNam,10	saparya-	-	-	-	-	-
4	xina-anwe	4	xinAnwe	xina-anwi{swrI;8;eka}/anwa{puM;7;eka}/anwa{napuM;8;xvi}/anwa{napuM;1;xvi}/anwa{napuM;2;xvi}/anwa{napuM;7;eka}/anwi{puM;8;eka}/anwi{napuM;8;eka}/anwi{napuM;1;eka}/anwi{napuM;2;eka}/anwA{swrI;8;eka}/anwA{swrI;8;xvi}/anwA{swrI;1;xvi}/anwA{swrI;2;xvi}	xina-anwa{napuM;7;eka}	kAlAXikaraNam,10	xina-anwi	-	-	-	-	-
5	nivAsa-hewoH	5	nivAsaheworutajaM	vas2{GaF;vasaz;:axAxiH}/vas1{GaF;vasaz;:BvAxiH-hewu;puM;5;eka}/hewu{puM;6;eka}	ni_vas1{GaF;vasaz;:BvAxiH-hewu;puM;6;eka}	hewuH,10	-	-	-	-	-	-
6	ifguxI-sneha-kqwa-praxIpam	-	-	ifguxI-sneha-kq3{kwa;dukqF;:wanAxiH}/kq2{kwa;kqF;:svAxiH}/kq1{kwa;kqF;:BvAxiH-praxIpa;puM;2;eka}/praxIpa{napuM;1;eka}/praxIpa{napuM;2;eka}	ifguxI-sneha-kq3{kwa;dukqF;:wanAxiH;praxIpa(napuM;2;eka)}	viSeRaNam,9	-	-	-	-	-	-
7	anwaH	-	-	anwaH{avya}/anwa{puM;1;eka}	anwaH{avya}	aXikaraNam,8	-	-	-	-	-	-
8	AswIrNa-meXya-ajina-walpam	-	-	AswIrNa-meX1{Nyaw;meXqz;:BvAxiH-ajina-walpa;puM;2;eka}/walpa{napuM;1;eka}/walpa{napuM;2;eka}	AswIrNa-meX1{Nyaw;meXqz;:BvAxiH-ajina-walpa;napuM;2;eka}	viSeRaNam,9	-	-	-	-	-	-
9	utajaM	-	-	utaja{puM;2;eka}/uta-ja{napuM;1;eka}/uta-ja{napuM;2;eka}/uta-ja{puM;2;eka}	utaja{napuM;2;eka}	karma,10	kutiyA_ko	-	-	-	-	-
10	viweruH	6	viweruH	vi_wQ1{karwari;lit;pra;bahu;parasmEpaxI;wQ;:BvAxiH}/vi_wQ1{karwari;lit;pra;bahu;parasmEpaxI;wQ;:BvAxiH}	vi_wQ1{karwari;lit;pra;bahu;parasmEpaxI;wQ;:BvAxiH}	aBihiwa_karwA,1	bAMte	-	-	-	-	-
