@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kulena	-	kulena	kula{napuM;3;eka}	kula{napuM;3;eka}	sup_samucciwaH,5	kula_se	-	-	-	-	-
2	kAnwyA	-	kAnwyA	kAnwi{swrI;3;eka}	kAnwi{swrI;3;eka}	sup_samucciwaH,5	camaka_se	-	-	-	-	-
3	vayasA	-	vayasA	vayas{napuM;3;eka}/vayas{napuM;3;eka}	vayas{napuM;3;eka}	sup_samucciwaH,5	Ayu_se	-	-	-	-	-
4	navena	-	navena	nava{puM;3;eka}/nava{napuM;3;eka}	nava{napuM;3;eka}	viSeRaNam,3	nava_se	-	-	-	-	-
5	guNEH	-	guNEH	guNa{puM;3;bahu}	guNa{puM;3;bahu}	wulanA_binxuH,12	guNoM_se	-	-	-	-	-
6	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,5	Ora	-	-	-	-	-
7	wEH	-	wEH	wax{sarvanAma;napuM;3;bahu}/wax{sarvanAma;puM;3;bahu}	wax{sarvanAma;puM;3;bahu}	vIpsA,8	ve	-	-	-	-	-
8	wEH	-	wEH	wax{sarvanAma;napuM;3;bahu}/wax{sarvanAma;puM;3;bahu}	wax{sarvanAma;puM;3;bahu}	viSeRaNam,5	una	-	-	-	-	-
9	vinaya-praXAnEH	-	vinaya-praXAnEH	vinaya-praXAna{puM;3;bahu}/praXAna{napuM;3;bahu}	vinaya-praXAna{puM;3;bahu}	sup_samucciwaH,5	vinaya-praXAnoM_se	-	-	-	-	-
10	wvam	-	wvam	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,14	wuma	-	-	-	-	-
11	AwmanaH	-	AwmanaH	Awman{puM;2;bahu}/Awman{puM;5;eka}/Awman{puM;6;eka}	Awman{puM;5;eka}	RaRTIsambanXaH,12	AwmA_se	-	-	-	-	-
12	wulyam	-	wulyam	wulya{puM;2;eka}/wulya{napuM;1;eka}/wulya{napuM;2;eka}	wulya{puM;2;eka}	viSeRaNam,13	wulya	-	-	-	-	-
13	amum	-	amum	axas{sarvanAma;puM;2;eka}	axas{sarvanAma;puM;2;eka}	karma,14	axas_ko	-	-	-	-	-
14	vqNIRva	-	vqNIRva	vq2{karwari;lot;ma;eka;AwmanepaxI;vqf;:kryAxiH}	vq2{karwari;lot;ma;eka;AwmanepaxI;vqf;:kryAxiH}	aBihiwa_karwA,10	X_vq2_ap_skyeM	-	-	-	-	-
15	rawnam	-	rawnam	rawna{napuM;1;eka}/rawna{napuM;2;eka}	rawna{napuM;1;eka}	karwA,16	rawna	-	-	-	-	-
16	samAgacCawu	-	samAgacCawu	Af_gam1{karwari;lot;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	Af_gam1{karwari;lot;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,15;sakarmaka	Aye	-	-	-	-	-
17	kAFcanena	-	kAFcanena	kAFcana{napuM;3;eka}/kAFcana{napuM;3;eka(kAc1;lyut;kAciz;:BvAxiH)}	kAFcana{napuM;3;eka}	sahArWaH,15	sone_ke_se	-	-	-	-	-
