@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	prayojakakarwA,12	vaha	-	-	-	-	-
2	svayaM	2	svayaM	svayam{avya}	svayam{avya}	sambanXaH,12	Kuxa	-	-	-	-	-
3	prahqwa-puRkaraH	3	prahqwapuRkaraH	hq1{kwa;hqF;:BvAxiH-puRkara;puM;1;eka}	pra_hq1{kwa;hqF;:BvAxiH-puRkara;puM;1;eka}	viSeRaNam,1	-	-	-	-	-	-
4	kqwI	4	kqwI	kqwi{swrI;1;xvi}/kqwi{swrI;2;xvi}/kqwin{puM;1;eka}/kqwi{swrI;8;xvi}	kqwin{puM;1;eka}	viSeRaNam,1	karanI	-	-	-	-	-
5	lola-mAlya-valayaH	5	lolamAlyavalayo	lola-mal1{Nyaw;malaz;:BvAxiH-vali;puM;8;bahu}/vali{puM;1;bahu}/valaya{puM;1;eka}	lola-mAlya-valaya{puM;1;eka}	viSeRaNam,1	-	-	-	-	-	-
6	haran	6	haranmanaH	haraw{puM;1;eka(hq1;Sawq_lat;hqF;:BvAxiH)}	haraw{puM;1;eka(hq1;Sawq_lat;hqF;:BvAxiH)}	viSeRaNam,1	le_jAwA_huA	-	-	-	-	-
7	manaH	-	-	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;2;eka}	karma,6	mana	-	-	-	-	-
8	aBinaya-awi-lafGinIH	-	-	aBinaya-awi-lafGinIH{swrI;2;bahu}	aBinaya-awi-lafGinIH{swrI;2;bahu}	viSeRaNam,9	aBinaya-awi-	-	-	-	-	-
9	narwakIH	7	narwakIraBinayAwilafGinIH	narwakI{swrI;2;bahu}	narwakI{swrI;2;bahu}	prayojyakarwA,12	narwakiyoM_ko	-	-	-	-	-
10	guruRu	9	guruRuRvalajjayaw	guru{puM;7;bahu}/guru{napuM;7;bahu}	guru{puM;7;bahu}	karwA,11	guruoM_meM	-	-	-	-	-
11	pArSva-varwiRu	8	pArSvavarwiRu	pArSva-varwi{swrI;7;bahu}/varwin{puM;7;bahu}/varwin{napuM;7;bahu}	pArSva-varwin{puM;7;bahu}	BAvalakRaNasapwamI_samAnakAlaH,12	pAsa-varwiyoM_meM	-	-	-	-	-
12	alajjayaw	-	-	lasj1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;ozlasjIz;:wuxAxiH}	lasj1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;ozlasjIz;:wuxAxiH}	aBihiwa_karwA,1	-	-	-	-	-	-
