@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	paraspara-aByukRaNa-wawparANAM	1	parasparAByukRaNawawparANAM	paraspara-ukR1{lyut;ukRaz;:BvAxiH-wawpara;puM;6;bahu}/wawpara{napuM;6;bahu}/wawparA{swrI;6;bahu}	paraspara-wawparA{swrI;6;bahu}	viSeRaNam,2	paraspara-wawpara	-	-	-	-	-
2	wAsAM	2	wAsAM	wax{sarvanAma;swrI;6;bahu}	wax{sarvanAma;swrI;6;bahu}	RaRTIsambanXaH,4	unakA	-	-	-	-	-
3	nO-saMSrayaH	5	nOsaMSrayaH	nO-saMSraya{puM;1;eka}	nO-saMSraya{puM;1;eka}	viSeRaNam,5	nOkA-saMSraya	-	-	-	-	-
4	majjana-rAga-xarSI	4	majjanarAgaxarSI	masj1{lyut;tumasjoz;:wuxAxiH-rAga-xarSin;puM;1;eka}	nO-masj1{lyut;tumasjoz;:wuxAxiH-rAga-xarSin;puM;1;eka}	viSeRaNam,5	-	-	-	-	-	-
5	nqpaH	3	nqpo	nqpa{puM;1;eka}	nqpa{puM;1;eka}	karwA,9	rAjA	-	-	-	-	-
6	pArSva-gawAm	6	pArSvagawAM	pArSva-gawA{swrI;2;eka(pArSva-gam1;kwa;gamLz;:BvAxiH)}	pArSva-gawA{swrI;2;eka(pArSva-gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,8	pAsa-gayIM_huIM	-	-	-	-	-
7	upAwwa-bAla-vyajanAM	-	-	upAwwa-bal1{GaF;balaz;:BvAxiH}/bal2{GaF;balaz;:curAxiH-vyajanA;swrI;2;eka}	upAwwa-bal1{(GaF;balaz;:BvAxiH)swrI;2;eka}	viSeRaNam,8	-	-	-	-	-	-
8	kirAwIM	7	kirAwImupAwwabAlavyajanAM	kirAwI{swrI;2;eka}	kirAwI{swrI;2;eka}	karma,9	maMxAkinI_ko	-	-	-	-	-
9	baBARe	8	baBARe	BAR1{karwari;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/BAR1{karwari;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}/BAR1{karmaNi;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}/BAR1{karmaNi;lit;u;eka;AwmanepaxI;BARaz;:BvAxiH}	BAR1{karwari;lit;pra;eka;AwmanepaxI;BARaz;:BvAxiH}	aBihiwa_karwA,5;sakarmaka	bole	-	-	-	-	-
