@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	SyenapakRapariXUsara-alakAH	1	SyenapakRapariXUsarAlakAH	SyenapakRapariXUsara-alaka{puM;1;bahu}/alaka{swrI;2;bahu}/alaka{swrI;1;bahu}	SyenapakRapariXUsara-alaka{swrI;1;bahu}	viSeRaNam,4	SyenapakRapariXUsara-alaka	-	-	-	-	-
2	sAMXyameGa-ruXira-Arxra-vAsasaH	2	sAMXyameGaruXirArxravAsasaH	sa-anXa-meGa-ruXira-Arxra-vAsas{puM;2;bahu}/vAsas{puM;1;bahu}/vAsas{puM;6;eka}/vAsas{puM;5;eka}/vAsas{swrI;2;bahu}/vAsas{swrI;1;bahu}/vAsas{swrI;6;eka}/vAsas{swrI;5;eka}	sa-anXa-meGa-ruXira-Arxra-vAsas{swrI;1;bahu}	viSeRaNam,4	sa-anXa-meGa-KUna-gIlA-vAsas	-	-	-	-	-
3	rajasvalAH	5	rajasvalA	rajasvala{puM;1;bahu}/rajasvalA{swrI;1;bahu}/rajasvalA{swrI;2;bahu}/rajasvala{puM;8;bahu}/rajasvalA{swrI;8;bahu}	rajasvalA{swrI;1;bahu}	viSeRaNam,4	rajasvalAyeM	-	-	-	-	-
4	xiSaH	6	xiSo	xiS{swrI;2;bahu}/xiS{swrI;1;bahu}/xiS{swrI;6;eka}/xiS{swrI;5;eka}	xiS{swrI;1;bahu}	karwA,9	sWAnoM_ne	-	-	-	-	-
5	afganAH	3	afganA	afganA{swrI;2;bahu}/afganA{swrI;1;bahu}	afganA{swrI;1;bahu}	upamAnam,6	afganAyeM	-	-	-	-	-
6	iva	4	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
7	avalokana-kRamAH	-	-	avalokana-kRamA{swrI;2;bahu}/kRamA{swrI;1;bahu}/kRama{puM;1;bahu}/kRama{swrI;2;bahu}/kRama{swrI;1;bahu}	avalokana-kRama{swrI;1;bahu}	karwqsamAnAXikaraNam,9	avalokana-	-	-	-	-	-
8	no	7	no	no{avya}	no{avya}	prawiReXaH,9	nahIM	-	-	-	-	-
9	baBUvuH	8	baBUvuravalokanakRamAH	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,4	X_BU1_pp_skyA	-	-	-	-	-
