@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	AryaH	-	-	Arya{puM;1;eka}/Arya{puM;1;eka(Q1;Nyaw;Q;:kryAxiH)}	Arya{puM;1;eka(Q1;Nyaw;Q;:kryAxiH)}	viSeRaNam,2	Arya	-	-	-	-	-
2	kAkuwsWaH	4	kAkuwsWaH	kAkuwsWa{puM;1;eka}	kAkuwsWa{puM;1;eka}	karwA,11	kakuwsWavaMSI	-	-	-	-	-
3	prakqwi-puraHsareNa	2	prakqwipuraHsareNa	prakqwi-puraHsara{napuM;3;eka}	prakqwi-puraHsara{napuM;3;eka}	viSeRaNam,5	prakqwi-puraHsara	-	-	-	-	-
4	swimiwa-javena	5	swimiwajavena	swim1{kwa;swimaz;:xivAxiH-java;puM;3;eka}/java{napuM;3;eka}	java{napuM;3;eka}	viSeRaNam,5	vega	-	-	-	-	-
5	puRpakeNa	6	puRpakeNa	puRpaka{puM;3;eka(puRp1;Nvul;puRpaz;:xivAxiH)}/puRpaka{napuM;3;eka(puRp1;Nvul;puRpaz;:xivAxiH)}	puRpaka{napuM;3;eka(puRp1;Nvul;puRpaz;:xivAxiH)}	karaNam,7	puRpaka_se	-	-	-	-	-
6	kroSa-arXaM	1	kroSArXaM	kroSa-arXa{puM;2;eka}/arXa{napuM;1;eka}/arXa{napuM;2;eka}	kroSa-arXa{puM;2;eka}	karma,7	cIKa-AXA	-	-	-	-	-
7	gawvA	3	gawvA	gam1{avya;kwvA;gamLz;:BvAxiH}	gam1{avya;kwvA;gamLz;:BvAxiH}	pUrvakAlaH,11	jA_kara	-	-	-	-	-
8	SawruGna-prawivihiwa-upakAryam	7	SawruGnaprawivihiwopakAryamAryaH	SawruGna-upakArya{puM;2;eka(SawruGna-XA1;kwa;duXAF;:juhowyAxiH-kq3;Nyaw;dukqF;:wanAxiH)}/SawruGna-upakArya{napuM;1;eka(kq3;Nyaw;dukqF;:wanAxiH)}/SawruGna-upakArya{napuM;2;eka(kq3;Nyaw;dukqF;:wanAxiH)}/SawruGna-upakArya{puM;2;eka(kq2;Nyaw;kqF;:svAxiH)}/SawruGna-upakArya{napuM;1;eka(kq2;Nyaw;kqF;:svAxiH)}/SawruGna-upakArya{napuM;2;eka(kq2;Nyaw;kqF;:svAxiH)}	SawruGna-upakArya{napuM;2;eka(SawruGna-kq3;Nyaw;dukqF;:wanAxiH)}	viSeRaNam,10	SawruGna-	-	-	-	-	-
9	uxAram	-	-	uw_q2{karwari;luf;u;eka;parasmEpaxI;q;:juhowyAxiH}/uxAra{puM;2;eka(q1;GaF;q;:BvAxiH)}/uxAra{puM;2;eka(q2;GaF;q;:juhowyAxiH)}	uxAra{puM;2;eka(q1;GaF;q;:BvAxiH)}	viSeRaNam,10	-	-	-	-	-	-
10	sAkewa-upavanam	8	sAkewopavanamuxAramaXyuvAsa	sAkewa-upavana{napuM;1;eka}/upavana{napuM;2;eka}/upavana{puM;2;eka}	sAkewa-upavana{napuM;2;eka}	karma,11	sAkewa-bagIcA	-	-	-	-	-
11	aXyuvAsa	-	-	aXi_vas1{karwari;lit;u;eka;parasmEpaxI;vasaz;:BvAxiH}/aXi_vas1{karwari;lit;pra;eka;parasmEpaxI;vasaz;:BvAxiH}	aXi_vas1{karwari;lit;pra;eka;parasmEpaxI;vasaz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	rahA	-	-	-	-	-
