@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kAruNikaH	7	kAruNiko	kAruNika{puM;1;eka}	kAruNika{puM;1;eka}	viSeRaNam,3	xayAlu	-	-	-	-	-
2	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,3	vaha	-	-	-	-	-
3	kaviH	6	kaviH	kavi{puM;1;eka}	kavi{puM;1;eka}	karwA,11	kavi	-	-	-	-	-
4	rAmAya	3	rAmAya	rAma{puM;4;eka}	rAma{puM;4;eka}	sampraxAnam,8	rAma_ko	-	-	-	-	-
5	wO	2	wAvAKyAya	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;2;xvi}	viSeRaNam,6	ve	-	-	-	-	-
6	mEWileyO	4	mEWileyO	mEWileyO}	mEWileyO{puM;2;eka	karma,8	-	-	-	-	-	-
7	waw-AwmajO	5	waxAwmajO	waw-Awmaja{puM;1;xvi}/Awmaja{puM;2;xvi}/Awma-ja{puM;1;xvi}/Awma-ja{puM;2;xvi}/Awma-ja{puM;8;xvi}	waw-Awmaja{puM;2;xvi}	karmasamAnAXikaraNam,8	waw-puwra	-	-	-	-	-
8	AKyAya	-	-	KyA1{avya;lyap;KyA;:axAxiH}	Af_KyA1{avya;lyap;KyA;:axAxiH}	pUrvakAlaH,11	-	-	-	-	-	-
9	sIwAyAH	9	sIwAyAH	sIwA{swrI;6;eka}/sIwA{swrI;5;eka}	sIwA{swrI;6;eka}	RaRTIsambanXaH,10	sIwA_kA	-	-	-	-	-
10	sam-parigraham	10	samparigraham	samparigraham}	"samparigraham{puM;2;eka{kqxanwa}({kqw_XAwu grah1} GaF{XAwuH grahaz} kryAxiH)}
"	karma,11	-	-	-	-	-	-
11	vavre	8	vavre	vq1{karwari;lit;pra;eka;AwmanepaxI;vqF;:svAxiH}/vq1{karwari;lit;u;eka;AwmanepaxI;vqF;:svAxiH}/vq2{karwari;lit;pra;eka;AwmanepaxI;vqf;:kryAxiH}/vq2{karwari;lit;u;eka;AwmanepaxI;vqf;:kryAxiH}	vq1{karwari;lit;pra;eka;AwmanepaxI;vqF;:svAxiH}	aBihiwa_karwA,3;sakarmaka	lapetA	-	-	-	-	-
