@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	pura-upakaNTa-upavana-ASrayANAm	-	puropakaNTopavanASrayANAm	pura-upakaNTa-upavana-ASraya{puM;6;bahu}/ASraya{napuM;6;bahu}/ASrayA{swrI;6;bahu}	pura-upakaNTa-upavana-ASraya{puM;6;bahu}	viSeRaNam,2	nagara ke nikatavarwI upavanoM meM ASraya lenevAle	(@peacocks)@dwelling @in @gardens @of @the @outskirts @of @the @city	purasya upakaNTe upavane ASrayANAm	-	-	-
2	kalApinAm	-	kalApinAm	kalApin{puM;6;bahu}	kalApin{puM;6;bahu}	RaRTIsambanXaH,3	moroM kA	@of @the @peacocks	-	-	-	-
3	uxXawa-nqwya-hewO	-	uxXawanqwyahewO	uxXawa-nqwya-hewu{puM;7;eka}	uxXawa-nqwya-hewu{puM;7;eka}	viSeRaNam,4	uxXawa nqwya ke kAraNa-svarUpa	@reason @for @the(@peacocks')@wild @dance	uxXawasya nqwyasya hewO	-	-	-
4	praXmAwa-SafKe	-	praXmAwaSafKe	praXmAwa-SafKa{puM;7;eka}/SafKa{napuM;8;xvi}/SafKa{napuM;1;xvi}/SafKa{napuM;2;xvi}/SafKa{napuM;7;eka}/SafKA{swrI;8;eka}/SafKA{swrI;8;xvi}/SafKA{swrI;1;xvi}/SafKA{swrI;2;xvi}	praXmAwa-SafKa{puM;7;eka}	viSeRaNam,6	SaMKa Xvani se	@by @the @blowing @of @the @conch-@shell @violently 	-	-	-	-
5	mafgala-arWe	-	mafgalArWe	mafgala-arWa{puM;7;eka}/arWa{napuM;8;xvi}/arWa{napuM;1;xvi}/arWa{napuM;2;xvi}/arWa{napuM;7;eka}/arWA{swrI;8;eka}/arWA{swrI;8;xvi}/arWA{swrI;1;xvi}/arWA{swrI;2;xvi}	mafgala-arWa{puM;7;eka}	viSeRaNam,6	mafgala-arWa_meM	@for @auspiciousness	mafgala arWe	-	-	-
6	wUrya-svane	-	wUryasvane	wUr1{Nyaw;wUrIz;:xivAxiH-svana;puM;7;eka}/svani{puM;8;eka}/svani{napuM;8;eka}/svani{napuM;1;eka}/svani{napuM;2;eka}	praXmAwa-wUr1{Nyaw;wUrIz;:xivAxiH-svana;puM;7;eka}	aXikaraNam,9	wurahI(eka prakAra kA vAxyayanwra ) ke Sabxa( kolAhala) se	@by @the @trumpet @sounds	wUryasya svane	-	-	-
7	xiganwAn	-	xiganwAn	xik-anwa{puM;2;bahu}	xik-anwa{puM;2;bahu}	karma,9	xiSAoM kA anwa ora	@having @extended @to @the @end @of @the @cardinal @points	-	-	-	-
8	pariwaH	-	pariwaH	pariwaH{avya}	pariwaH{avya}	xeSAXikaraNam,9	cAroM_ora	@all @around	-	-	-	-
9	mUrcCawi	-	mUrcCawi	murC1{karwari;lat;pra;eka;parasmEpaxI;murCAz;:BvAxiH}	murC1{karwari;lat;pra;eka;parasmEpaxI;murCAz;:BvAxiH}	BAvalakRaNasapwamI_ananwarakAlaH,10	Uzce svara se Sora vyApwa ho rahA WA	@become @vehement @or @intense @or @strong	-	@sati @saptami @prayoga	-	-
10	(viveSa)	-	(viveSa)	viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}/viS1{karwari;lit;u;eka;parasmEpaxI;viSaz;:wuxAxiH}	viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	1	anxara_praveSa_kiyA	-	-	-	-	-
