@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	nqpeNa	-	nqpeNa	nqpa{puM;3;eka}	nqpa{puM;3;eka}	karwA,11	rAjA_se	-	-	-	-	-
2	manasA	-	manasApi	manas{napuM;3;eka}/manasA{swrI;1;eka}	manas{swrI;3;eka}	hewuH,3	manasA	-	-	-	-	-
3	api	-	-	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
4	axri-SoBA-prahiwa-IkRaNena	-	-	axri-SoBA-prahiwa-IkRaNa{napuM;3;eka}	axri-SoBA-prahiwa-IkRaNa{napuM;3;eka}	viSeRaNam,1	axri-SoBA	-	-	-	-	-
5	alakRiwa-aByuwpawanaH	-	alakRiwAByuwpawanaH	alakRiwa-aByuwpawana{puM;1;eka}	alakRiwa-aByuwpawana{puM;1;eka}	viSeRaNam,7	na_xeKI_gayI-aByuwpawana	-	-	-	-	-
6	sA	-	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karma,11	usa	-	-	-	-	-
7	siMhaH	-	siMhaH	siMha{puM;1;eka}	siMha{puM;1;eka}	karwA,14	siMha	-	-	-	-	-
8	xuRpraXarRA	-	xuRpraXarRA	xuRpraXarRA{swrI;1;eka}	xuRpraXarRA{swrI;1;eka}	viSeRaNam,6	xuRpraXarRA_ne	-	-	-	-	-
9	hiMsrEH	-	hiMsrEriwyaxriSoBAprahiwekRaNena	hiMsra{puM;3;bahu}/hiMsra{napuM;3;bahu}	hiMsra{napuM;3;bahu}	viSeRaNam,2	hAnikaroM_se	-	-	-	-	-
10	iwi	-	-	iwi;{avya}	iwi;{avya}	sambanXaH,9	-	-	-	-	-	-
11	prasahya	-	prasahya	Rah1{avya;lyap;Rahaz;:BvAxiH}/Rah2{avya;lyap;Rahaz;:xivAxiH}/Rah3{avya;lyap;Rahaz;:curAxiH}	pra_Rah3{avya;lyap;Rahaz;:curAxiH}	pUrvakAlaH,14	pra_Rah3_kara	-	-	-	-	-
12	kila	-	kila	kila{avya}	kila{avya}	sambanXaH,14	saPexa_howe_hue	-	-	-	-	-
13	wAm	-	wAm	wax{sarvanAma;swrI;2;e}	wax{sarvanAma;swrI;2;e}	karma,14	-	-	-	-	-	-
14	cakarRa	-	cakarRa	kqR1{karwari;lit;u;eka;parasmEpaxI;kqRaz;:BvAxiH}/kqR1{karwari;lit;pra;eka;parasmEpaxI;kqRaz;:BvAxiH}/kqR2{karwari;lit;u;eka;parasmEpaxI;kqRaz;:wuxAxiH}/kqR2{karwari;lit;pra;eka;parasmEpaxI;kqRaz;:wuxAxiH}	kqR2{karwari;lit;pra;eka;parasmEpaxI;kqRaz;:wuxAxiH}	aBihiwa_karwA,7	kqRi_kI	-	-	-	-	-
