@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	piwq-xviRaH	2	piwqxviRaH	piwq-xviRa{puM;1;eka}	piwq-xviRa{puM;1;eka}	karwA,3	piwA-xviRa	-	-	-	-	-
2	BasmasAw	1	BasmasAwkqwavawaH	BasmasAw{avya}	BasmasAw{avya}	kriyAviSeRaNam,3	jalAkara_rAKa_kara_xe	-	-	-	-	-
3	kqwavawaH	-	-	kqwavaw{puM;2;bahu(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{puM;5;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{puM;6;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{napuM;5;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{napuM;6;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{puM;2;bahu(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{puM;5;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{puM;6;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{napuM;5;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{napuM;6;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{puM;2;bahu(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{puM;5;eka(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{puM;6;eka(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{napuM;5;eka(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{napuM;6;eka(kq1;kwavawu;kqF;:BvAxiH)}	kqwavawpuM;6;eka(kq3;kwavawu;dukqF;:wanAxiH)}	sup_samucciwaH,8	-	-	-	-	-	-
4	sa-sAgarAm	5	sasAgarAm	sa-sAgarA{swrI;2;eka}	sa-sAgarA{swrI;2;eka}	viSeRaNam,6	sa-sAgarA_ko	-	-	-	-	-
5	pAwrasAw	3	pAwrasAcca	pAwrasAw{avya}	pAwrasAw{avya}	kriyAviSeRaNam,8	jalAkara_rAKa_kara_xe	-	-	-	-	-
6	vasuXAM	4	vasuXAM	vasuXA{swrI;2;eka}	vasuXA{swrI;2;eka}	karma,8	vasuXA_ko	-	-	-	-	-
7	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,8	Ora	-	-	-	-	-
8	(kqwavawaH)	-	(kqwavawaH)	kqwavaw{puM;2;bahu(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{puM;5;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{puM;6;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{napuM;5;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{napuM;6;eka(kq3;kwavawu;dukqF;:wanAxiH)}/kqwavaw{puM;2;bahu(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{puM;5;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{puM;6;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{napuM;5;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{napuM;6;eka(kq2;kwavawu;kqF;:svAxiH)}/kqwavaw{puM;2;bahu(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{puM;5;eka(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{puM;6;eka(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{napuM;5;eka(kq1;kwavawu;kqF;:BvAxiH)}/kqwavaw{napuM;6;eka(kq1;kwavawu;kqF;:BvAxiH)}	kqwavawpuM;6;eka(kq3;kwavawu;dukqF;:wanAxiH)}	viSeRaNam,9	-	-	-	-	-	-
9	me	8	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,10	merA	-	-	-	-	-
10	parameRTinA	11	parameRTinA	parameRTin{puM;3;eka}/parameRTin{napuM;3;eka}	parameRTin{puM;3;eka}	viSeRaNam,11	parameRTin_se	-	-	-	-	-
11	wvayA	12	wvayA	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	karwA,12	wumase	-	-	-	-	-
12	AhiwaH	6	Ahiwo	Ahiwa{puM;1;eka(hi1;kwa;hi;:svAxiH)}	Ahiwa{puM;1;eka(hi1;kwa;hi;:svAxiH)}	viSeRaNam,13	NWyA_huA	-	-	-	-	-
13	jaya-viparyayaH	7	jayaviparyayoZpi	jaya-viparyaya{puM;1;eka}	jaya-viparyaya{puM;1;eka}	karwA,17	jaya-viparIwa	-	-	-	-	-
14	api	-	-	api{avya}	api{avya}	sambanXaH,13	BI	-	-	-	-	-
15	SlAGyaH	9	SlAGya	SlAGya{puM;1;eka(SlAG1;Nyaw;SlAGqz;:BvAxiH)}	SlAGya{puM;1;eka(SlAG1;Nyaw;SlAGqz;:BvAxiH)}	karwqsamAnAXikaraNam,17	praSaMsiwa	-	-	-	-	-
16	eva	10	eva	eva{avya}	eva{avya}	sambanXaH,15	hI	-	-	-	-	-
17	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,13	hE	-	-	-	-	-
