@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sewu-vArwA-gaja-banXa-muKyEH	2	sewuvArwAgajabanXamuKyEraByucCriwAH	sewu-vArwwA-gaja-banXa-muKya{puM;3;bahu}/muKya{napuM;3;bahu}	sewu-vArwwA-gaja-banXa-muKya{napuM;3;bahu}	viSeRaNam,3	sewu-date_rahanA-hAWI-banXa-muKya	-	-	-	-	-
2	a-vanXyEH	-	-	a-vanXya{puM;3;bahu}/vanXya{napuM;3;bahu}	a-vanXya{napuM;3;bahu}	viSeRaNam,3	a-vanXya	-	-	-	-	-
3	karmaBiH	3	karmaBirapyavanXyEH	karman{napuM;3;bahu}	karman{napuM;3;bahu}	hewuH,4	karmoM_se	-	-	-	-	-
4	aBi-ucCriwAH	-	-	aBi_uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;swrI;2;bahu}/uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;swrI;1;bahu}/uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;puM;1;bahu}	aBi_uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;swrI;2;bahu}	viSeRaNam,6	NWyA_huIM	-	-	-	-	-
5	api	-	-	api{avya}	api{avya}	sambanXaH,4	-	-	-	-	-	-
6	we	1	we	wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;swrI;2;xvi}/wax{sarvanAma;swrI;1;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	yuRmax{sarvanAma;6;eka}	karwA,12	wumhArA	-	-	-	-	-
7	anyonya-xeSa-praviBAga-sImAm	4	anyonyaxeSapraviBAgasImAm	anyonya-xeSa-praviBAga-sImA{swrI;2;eka}	anyonya-xeSa-praviBAga-sImA{swrI;2;eka}	karma,12	anyonya-xeSa-praviBAga-sImA	-	-	-	-	-
8	velAm	5	velAm	velA{swrI;2;eka}	velA{swrI;2;eka}	karma,14	samaya	-	-	-	-	-
9	samuxrAH	6	samuxrA	samuxra{puM;1;bahu}/samuxra{puM;1;bahu}/samuxra{swrI;2;bahu}/samuxra{swrI;1;bahu}	samuxra{swrI;1;bahu}	karwA,14	samuxra	-	-	-	-	-
10	iva	7	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
11	na	8	na	na{avya}	na{avya}	prawiReXaH,12	nahIM	-	-	-	-	-
12	vyawIyuH	9	vyawIyuH	vi_awi_i1{karwari;lit;pra;bahu;parasmEpaxI;iN;:axAxiH}	vi_awi_i1{karwari;lit;pra;bahu;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,6	vi_awi_i1_pp_skyA	-	-	-	-	-
13	(na)	-	(-)	na{avya}	na{avya}	prawiReXaH,14	nahIM	-	-	-	-	-
14	(vyawIyuH)	-	(-)	vi_awi_i1{karwari;lit;pra;bahu;parasmEpaxI;iN;:axAxiH}	vi_awi_i1{karwari;lit;pra;bahu;parasmEpaxI;iN;:axAxiH}	upamAnam,10	vi_awi_i1_pp_skyA	-	-	-	-	-
