@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	SAwa-uxarI	4	-	SAwa-uxarI{swrI;1;eka}	SAwa-uxarI{swrI;1;eka}	karwqsamAnAXikaraNam,9	pawalI kati vAlI	-	-	-	-	-
2	mAwA	3	-	mAwq{swrI;1;eka}	mAwq{swrI;1;eka}	karwA,9	mAz ( kOSalyA)	-	-	-	-	-
3	SayyA-Agawena	1	-	SayyA-gawa{puM;3;eka}	SayyA-gawa{puM;3;eka}	viSeRaNam,4	biCAvana para letane se	-	-	-	-	-
4	rAmeNa	2	-	rAma{puM;3;eka}	rAma{puM;3;eka}	hewuH,9	rAma ke sAWa	-	-	-	-	-
5	sEkawa-amBoja-balinA	6	-	sEkawa-amBoja-bali{puM;3;eka}	sEkawa-amBoja-bali{puM;3;eka}	hewuH,9	bAlUmaya kinAre para	-	-	-	-	-
6	SarawkqwA	9	-	Saraw-kqwA{swrI;1;eka}	Saraw-kqwA{swrI;1;eka}	viSeRaNam,7	nIla kamala	-	-	-	-	-
7	jAhnavI	7	jAhnavIva	jAhnavI{swrI;1;eka}	jAhnavI{swrI;1;eka}	upamAnam,8	caDZAye gaye	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,1	Saraxa qwu meM huI	-	-	-	-	-
9	baBO	5	-	BA1{karwari;lit;pra;eka;parasmEpaxI;axAxiH}	BA1{karwari;lit;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,2	gaMgA 	-	-	-	-	-
