@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWa	aWa{avya}	aWa{avya}	kAlAXikaraNam,7	-	-	-	-	-	-
2	vAlmIki-SiRyeNa	2	vAlmIkiSiRyeNa	vAlmIki-SiRya{puM;3;eka}	vAlmIki-SiRya{puM;3;eka}	karaNam,6	vAlmIki-SiRya_se	-	-	-	-	-
3	puNyam	3	puNyamAvarjiwaM	puNya{napuM;1;eka}/puNya{napuM;2;eka}	puNya{napuM;2;eka}	viSeRaNam,5	puNya	-	-	-	-	-
4	AvarjiwaM	-	-	A-varjiwa{puM;2;eka(A-vqj4;kwa;vqjIz;:curAxiH)}/A-varjiwa{napuM;1;eka(vqj4;kwa;vqjIz;:curAxiH)}/A-varjiwa{napuM;2;eka(vqj4;kwa;vqjIz;:curAxiH)}	A-varjiwa{napuM;2;eka(A-vqj4;kwa;vqjIz;:curAxiH)}	viSeRaNam,5	A-varjiwa	-	-	-	-	-
5	payaH	4	payaH	payas{napuM;1;eka}/payas{napuM;2;eka}/payas{napuM;8;eka}	payas{napuM;2;eka}	karma,6	xUXa	-	-	-	-	-
6	Acamya	5	AcamyoxIrayAmAsa	pA1{avya;kwvA;pA;:BvAxiH}/pI1{avya;kwvA;pIf;:xivAxiH}	pA1{avya;kwvA;pA;:BvAxiH}	pUrvakAlaH,7	pI_kara	-	-	-	-	-
7	uxIrayAmAsa	-	-	vax1{karwari;laf;pra;eka;parasmEpaxI;vaxaz;:BvAxiH}	vax1{karwari;laf;pra;eka;parasmEpaxI;vaxaz;:BvAxiH}	aBihiwa_karwA,8;sakarmaka	bolI	-	-	-	-	-
8	sIwA	6	sIwA	sIwA{swrI;1;eka}	sIwA{swrI;1;eka}	karwA,7	sIwA	-	-	-	-	-
9	sawyAM	7	sawyAM	sawyA{swrI;2;eka}/sawi{swrI;7;eka}/sawI{swrI;7;eka}	sawyA{swrI;2;eka}	viSeRaNam,10	saccAI_ko	-	-	-	-	-
10	sarasvawIm	8	sarasvawIm	sarasvawI{swrI;2;eka}/saras{mawup;swrI;2;eka}	saras{mawup;swrI;2;eka}	karma,7	saras	-	-	-	-	-
