@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	cAmarAn	-	camarAnpariwaH	cAmara{puM;2;bahu}	cAmara{puM;2;bahu}	sanxarBa_binxuH,2	cAmarAn-cAroM_ora	-	-	-	-	-
2	pariwaH	-	-	pariwaH{avya}	pariwaH{avya}	xeSAXikaraNam,3	-	-	-	-	-	-
3	pravarwiwa-aSvaH	-	pravarwiwASvaH	pravarwiwa{puM(pra_vqw1;kwa;vqwuz;:BvAxiH)}/pravarwiwa{napuM-aSva;puM;1;eka(pra_vqw1;kwa;vqwuz;:BvAxiH)}/Svi1{karwari;luf;ma;eka;parasmEpaxI;tuozSvi;:BvAxiH}	pra_pravarwiwa{puM(vqw1pra_;kwa;vqwuz;:BvAxiH)}	viSeRaNam,6	-	-	-	-	-	-
4	kvaciw	-	kvacixAkarNavikqRtaBallavarRI	kvaciw{avya}	kvaciw{avya}	kAlAXikaraNam,3	kahIM	-	-	-	-	-
5	AkarNa-vikqRta-Balla-varRI	-	-	AkarNa-vikqRta{puM(AkarNa-vi_kqR2;kwa;kqRaz;:wuxAxiH)}/AkarNa-Balla{puM-varRI;swrI;1;eka(vi_kqR2;kwa;kqRaz;:wuxAxiHvikqRta;napuM-Ball1;GaF;Ballaz;:BvAxiH)}	vi_AkarNa-vikqRta puM 8 eka{kqxanwa}({kqw_XAwu kqR2} kwa{XAwuH kqRaz} wuxAxiH)	viSeRaNam,6	-	-	-	-	-	-
6	(saH)	-	(-)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,13	vaha	-	-	-	xaSaraWaH	-
7	nqpawIn	-	nqpawIniva	nqpawIna	-	upamAnam,8	nqpawIn-jEse	-	-	-	-	-
8	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	-	-	-	-	-	-
9	wAn	-	wAnviyojya	wax{sarvanAma;puM;2;bahu}	wax{sarvanAma;puM;2;bahu}	karma,11	unako	-	-	-	cAmarAn	-
10	siwa-bAla-vyajanEH	-	siwabAlavyajanErjagAma	siwa{puM(Ri1;kwa;RiF;:svAxiH)}/siwa{napuM(Ri1;kwa;RiF;:svAxiH)}/siwa{puM(Ro1;kwa;Ro;:xivAxiH)}/siwa{napuM(Ro1;kwa;Ro;:xivAxiH)}/siwa{puM(Ri2;kwa;RiF;:kryAxiH)}/siwa{napuM-vAlavya-jana;puM;3;bahu(Ri2;kwa;RiF;:kryAxiH)}/jana{napuM;3;bahu}	siwa{puM(Ri1;kwa;RiF;:svAxiH)}	karaNam,11	-	-	-	-	-	-
11	vi-yojya	-	-	vi-yuj1{puM;Nyaw;yujaz;:xivAxiH}/yuj1{napuM;Nyaw;yujaz;:xivAxiH}/yuj3{puM;yaw;yujaz;:curAxiH}/yuj3{napuM;yaw;yujaz;:curAxiH}/yuj2{puM;Nyaw;yujizr;:ruXAxiH}/yuj2{napuM;Nyaw;yujizr;:ruXAxiH}	vi-yuj1{puM;Nyaw;yujaz;:xivAxiH}	pUrvakAlaH,13	-	-	-	-	-	-
12	saxyaH	-	saxyaH	saxyaH{avya}	saxyaH{avya}	kAlAXikaraNam,13	usI_xina	-	-	-	-	-
13	jagAma	-	-	gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}/gam1{karwari;lit;u;eka;parasmEpaxI;gamLz;:BvAxiH}	gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	gayA	-	-	-	-	-
14	SAnwim	-	SAnwim	SAnwi{swrI;2;eka}	SAnwi{swrI;2;eka}	karma,13	SAnwi_ko	-	-	-	-	-
