@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	imO	-	-	ixam{sarvanAma;puM;1;xvi}/ixam{sarvanAma;puM;2;xvi}	ixam{sarvanAma;puM;1;xvi}	karwA,4	ye	-	-	-	-	-
2	nUnam	2	nUnamimAvaBUwAM	nUnam{avya}	nUnam{avya}	sambanXaH,4	avaSya	-	-	-	-	-
3	rawi-smarO	1	rawismarO	rawi-smara{puM;8;xvi}/smara{puM;1;xvi}/smara{puM;2;xvi}	rawi-smara{puM;1;xvi}	karwqsamAnAXikaraNam,4	rawi-kAmaxeva	-	-	-	-	-
4	aBUwAm	-	-	aBUwA{swrI;2;eka}/BU1{karwari;luf;pra;xvi;parasmEpaxI;BU;:BvAxiH}	aBUwA{BU1karwari;luf;pra;xvi;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	aBUwa_ko	-	-	-	-	-
5	waWAhi	5	waWAhi	waWAhi{avya}	waWAhi{avya}	sambanXaH,7	isIliye	-	-	-	-	-
6	iyam	-	iyam	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	viSeRaNam,7	yaha	-	-	-	-	-
7	bAlA	7	bAlA	bAlA{swrI;1;eka}	bAlA{swrI;1;eka}	karwA,11	ladakI	-	-	-	-	-
8	rAjFAM	3	rAjFAM	rAjan{puM;6;bahu}	rAjan{puM;6;bahu}	karma,11	rAjAoM_kA	-	-	-	-	-
9	sahasreRu-Awma-prawi-rUpam	4	sahasreRu	sahasreRu-Awma-prawi-rUpa{puM;2;eka}/rUpa{napuM;1;eka}/rUpa{napuM;2;eka}	sahasreRu-Awma-prawi-rUpa{puM;2;eka}	viSeRaNam,8	sahasreRu-Awma-prawi-rUpa_ko	-	-	-	-	-
10	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,8	hI	-	-	-	-	-
11	gawA	8	gaweyamAwmaprawirUpameva	gawA{swrI;1;eka(gam1;kwa;gamLz;:BvAxiH)}	gawA{(gam1;kwa;gamLz;:BvAxiH)}	aBihiwa_karwA,7;sakarmaka	gayI_huI	-	-	-	-	-
12	hi	6	hi	hi{avya}	hi{avya}	sambanXaH,13	hi	-	-	-	-	-
13	manaH	9	mano	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;1;eka}	karwA,15	mana	-	-	-	-	-
14	janma-anwara-safgawijFam	10	janma-anwara-safgawijFam	janma-anwara-safgawijFam}	janma-anwara-safgawijFam{napuM;1;eka}	karwqsamAnAXikaraNam,15	janma-anwara-	-	-	-	-	-
15	(Bavawi)	-	(-)	BU1{karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,13;sakarmaka	howA_hE	-	-	-	-	-
