@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	5	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,10	unhoMne	-	-	-	rAjA_xaSaraWa	-
2	pUrveRAm	3	pUrveRAmqNanirmokRasAXanam	pUrva{puM;6;bahu}/pUrva{napuM;6;bahu}	pUrva{puM;6;bahu}	RaRTIsambanXaH,3	pUrvajoM_ke	-	-	-	-	-
3	qNa-nirmokRa-sAXanam	-	-	qNa-nirmokRa-sAXanam{puM;2;eka}/{napuM;2;eka}/sAXana{napuM;1;eka}	qNa-nirmokRa-sAXana{napuM2;eka}	viSeRaNam,8	qNamukwi_ke	-	-	-	-	-
4	ca	2	copaleBe	ca{avya}	ca{avya}	sambanXaH,10	Ora	-	-	-	-	-
5	saxyaH	7	saxyaH	saxyaH{avya}	saxyaH{avya}	kriyAviSeRaNam,6	wawkAla	-	-	-	-	-
6	Soka-wamopaham	8	Sokawamopaham	Soka-wamopaham{napuM;1;eka}	Soka-wamopaham{napuM;2;eka}	viSeRaNam,8	Soka_rupI_aMXakAra_hatAne_vAle	-	-	-	-	-
7	suwa-aBiXAnam	4	suwABiXAnaM	suwa-aBiXAna{napuM;2;eka}/aBiXAnanapuM;1;eka}	suwa-aBiXAna{napuM;2;eka}	viSeRaNam,8	puwra_nAmaka	-	-	-	-	-
8	jyowiH	6	jyowiH	jyowiH{napuM;2;eka}/jyowiH{napuM;1;eka}	jyowiH{napuM;2;eka}	karma,10	jyowi_kI	-	-	-	-	-
9	na	1	na	na{avya}	na{avya}	prawiReXaH,10	nahIM	-	-	-	-	-
10	upaleBe	-	-	upa_laB1{karmaNi;lit;pra;eka;AwmanepaxI;dulaBazR;:BvAxiH}/upa_laB1{karmaNi;lit;u;eka;AwmanepaxI;dulaBazR;:BvAxiH	upa_laB1{karmaNi;lit;u;eka;AwmanepaxI;dulaBazR;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	prApwi_kI	-	-	-	-	-
