@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vawsasya	1	vawsasya	vawsa{puM;6;eka}	vawsa{puM;6;eka}	RaRTIsambanXaH,4	puwra_kA	@Calf'@s (@share @or @drink)	-	-	-	-
2	homa-arWa-viXeH	2	homArWaviXeSca	homa-arWa-viXi{puM;6;eka}/viXi{puM;5;eka}	homa-arWa-viXi{puM;6;eka}	samucciwaH,1	homa-arWa-viXi_kA	@requisite @quantity @for @sacrificial @rite	-	-	-	-
3	ca	-	-	ca{avya}	ca{avya}	samuccayaxyowakaH,2	Ora	@and	-	-	-	-
4	SeRam	3	SeRamqReranujFAmaXigamya	SeRa{puM;2;eka}/SeRa{napuM;2;eka}/SeRa{napuM;1;eka}	SeRa{napuM;1;eka}	viSeRaNam,10	SeRa	@remaining	-	-	-	-
5	qReH	-	-	qRi{puM;6;eka}/qRi{puM;5;eka}	qRi{puM;6;eka}	RaRTIsambanXaH,6	qRi_kI	@of @the @sage	-	-	-	-
6	anujFAm	-	-	anujFA{swrI;2;eka}	anujFA{swrI;2;eka}	karma,7	anujFA	@permission	-	-	-	-
7	aXigamya	-	-	gam1{avya;lyap;gamLz;:BvAxiH}	aXi_gam1{avya;lyap;gamLz;:BvAxiH}	pUrvakAlaH,16	prApwa_ho_kara	@having @obtained	-	-	-	-
8	mAwaH	4	mAwaH	mAwq{swrI;8;eka}	mAwq{swrI;8;eka}	samboXyaH,16	mAwA	@O @Mother	-	-	-	-
9	wava	6	wavopaBokwuM	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,10	wumhAre	@your	-	-	-	-
10	UXasyam	5	OXasyamicCAmi	UXasya{napuM;1;eka}/UXasya{napuM;2;eka}	UXasya{napuM;2;eka}	karma,15	UXasya_ko	@milk @of @the @udder	-	-	-	-
11	rakRiwAyAH	9	rakRiwAyAH	rakRin{wal;swrI;5;eka}/rakRin{wal;swrI;6;eka}/rakRiwA{swrI;6;eka(rakR1;kwa;rakRaz;:BvAxiH)}/rakRiwA{swrI;5;eka(rakR1;kwa;rakRaz;:BvAxiH)}	rakRiwA{swrI;6;eka(rakR1;kwa;rakRaz;:BvAxiH)}	viSeRaNam,12	rakRiwa	@well @guarded	-	-	-	-
12	urvyAH	-	-	urvI{swrI;5;eka}/urvI{swrI;6;eka}	urvI{swrI;6;eka}	RaRTIsambanXaH,13	BUmi_ke	@the @earth	-	-	-	-
13	RaRTAMSam	7	RaRTAMSamurvyA	RaRTAMSam{puM;2;eka}	RaRTAMSam{puM;2;eka}	upamAnam,10	CaTAz_aMSa_ko	@sixth @part @of	-	-	-	-
14	iva	8	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,13	jEse	@like  @OR @in @persuance @of @the @custom	-	-	-	-
15	upa-Bokwum	-	-	upa-Buj2{avya;wumun;Bujaz;:ruXAxiH}/Buj1{avya;wumun;Bujoz;:wuxAxiH}	upa-Buj1{avya;wumun;Bujoz;:wuxAxiH}	karma,16	teDA_hone~kI	@to @have / @drink	-	-	-	-
16	icCAmi	-	-	iR2{karwari;lat;u;eka;parasmEpaxI;iRuz;:wuxAxiH}	iR2{karwari;lat;u;eka;parasmEpaxI;iRuz;:wuxAxiH}	aBihiwa_karwA,17;sakarmaka	icCA_karawA_hUz	@would @like @to @have	-	-	-	-
17	(aham)	-	(-)	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,16	-	-	-	-	-	-
