@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawaH	-	wawaH	wawaH{avya}	wawaH{avya}	sambanXaH,2	vahAz_se	-	-	-	-	-
2	paraM	-	paraM	param{avya}/para{puM;2;eka}/para{napuM;1;eka}/para{napuM;2;eka}/para{sarvanAma;puM;2;eka}/para{sarvanAma;napuM;1;eka}/para{sarvanAma;napuM;2;eka}	param{avya}	kAlAXikaraNam,7	para	-	-	-	-	-
3	waw-praBavaH	-	wawpraBavaH	waw-praBu{puM;1;bahu}/praBava{puM;1;eka}	waw-praBava{puM;1;eka}	viSeRaNam,5	waw-mUla	-	-	-	-	-
4	Xruva-upameyaH	-	XruvopameyaH	Xruva-upameya{puM;1;eka}	Xruva-upameya{puM;1;eka}	viSeRaNam,5	niSciw-upameya_ne	-	-	-	-	-
5	Xruva-sanXiH	-	XruvasanXiH	Xruva-sanXi{puM;1;eka}	Xruva-sanXi{puM;1;eka}	karwA,7	niSciw-sanXi	-	-	-	-	-
6	urvIm	-	urvIm	urvI{swrI;2;eka}	urvI{swrI;2;eka}	karma,7	BUmi_ko	-	-	-	-	-
7	prapexe	-	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	prawiyogI,8	SaraNa_gayA	-	-	-	-	-
8	yasmin	-	yasmin	yax{sarvanAma;napuM;7;eka}/yax{sarvanAma;puM;7;eka}	yax{sarvanAma;puM;7;eka}	anuyogI,9	jisa	-	-	-	-	-
9	jyAyasi	-	jyAyasi	jyAyas{puM;7;eka}/jyAyas{napuM;7;eka}	jyAyas{puM;7;eka}	viSeRaNam,10	SreRTa_meM	-	-	-	-	-
10	sawya-sanXe	-	sawyasanXe	sawya-sanXA{swrI;1;xvi}/sanXA{swrI;2;xvi}/sanXA{swrI;8;eka}/sanXA{swrI;8;xvi}/sanXa{puM;7;eka}/sanXa{napuM;8;xvi}/sanXa{napuM;1;xvi}/sanXa{napuM;2;xvi}/sanXa{napuM;7;eka}/sanXi{puM;8;eka}/sanXi{napuM;8;eka}/sanXi{napuM;1;eka}/sanXi{napuM;2;eka}	sawya-sanXa{napuM;7;eka}	aXikaraNam,11	sawya-sanXa_meM	-	-	-	-	-
11	sannamawAm	-	sannamawAm	sam_Nam1{karwari;lot;pra;xvi;parasmEpaxI;Namaz;:BvAxiH}/sannamaw{puM;6;bahu(Nam1;Sawq_lat;Namaz;:BvAxiH)}/sannamaw{napuM;6;bahu(Nam1;Sawq_lat;Namaz;:BvAxiH)}	sannamaw{puM;6;bahu(Nam1;Sawq_lat;Namaz;:BvAxiH)}	viSeRaNam,12	NWwe_hue	-	-	-	-	-
12	arINAm	-	arINAm	ari{puM;6;bahu}	ari{puM;6;bahu}	RaRTIsambanXaH,13	SawruoM_kA	-	-	-	-	-
13	sanXiH	-	sanXiH	sanXi{puM;1;eka}	sanXi{puM;1;eka}	karwA,15	sanXi	-	-	-	-	-
14	XruvaH	-	XruvaH	Xruva{puM;1;eka}	Xruva{puM;1;eka}	karwqsamAnAXikaraNam,15	-	-	-	-	-	-
15	aBUw	-	aBUw	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,13	huA	-	-	-	-	-
