@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	savismayaH	9	savismayaH	savismaya{puM;1;eka}	savismaya{puM;1;eka}	viSeRaNam,11	savismaya	-	-	-	-	-
2	raWam	8	raWam	raWa{puM;2;eka}	raWa{puM;2;eka}	karma,3	raWa	-	-	-	-	-
3	nivarwayAmAsa	7	nivarwayAmAsa	ni_vqw1{lit;vqwuz;:BvAxiHni_vqwwa;puM;1;eka}	ni_vqw1{lit;vqwuz;:BvAxiHni_vqwwa;puM;1;eka}	aBihiwa_karwA,11;sakarmakaH	vApisa_palatAyA	-	-	-	-	-
4	iwi	1	iwi	iwi{avyaya}	iwi{avyaya}	sambanXaH,9	yaha	-	-	-	-	-
5	pragalBaM	2	pragalBaM	pragalBa{puM;2;eka}	pragalBa{puM;2;eka}	viSeRaNam,8	gamBIra	-	-	-	-	-
6	raGuNA	3	raGuNA	raGu{puM;3;eka}	raGu{puM;3;eka}	karwA,9	raGu ke xvArA	-	-	-	-	-
7	samIriwam	4	samIriwam	samIriwa{puM;2;eka{kqxanwa}({kqw_XAwu Ir2} kwa{XAwuH Iraz} curAxiH)}/samIriwa{napuM;1;eka{kqxanwa}({kqw_XAwu Ir2} kwa{XAwuH Iraz} curAxiH)}/samIriwa{napuM;2;eka{kqxanwa}({kqw_XAwu Ir2} kwa{XAwuH Iraz} curAxiH)}	samIriwa{napuM;2;eka{kqxanwa}({kqw_XAwu Ir2} kwa{XAwuH Iraz} curAxiH)}	viSeRaNam,8	kahA gayA	-	-	-	-	-
8	vaco	5	vacaH	vacas{napuM;2;eka}	vacas{napuM;2;eka}	karma,6	vacana ko	-	-	-	-	-
9	niSamya	6	niSamyAXipawirxivOkasAm	ni_Sam1{avya lyap{XAwuH Samuz} xivAxiH{kqxanwa}}	ni_Sam1{avya lyap{XAwuH Samuz} xivAxiH{kqxanwa}}	pUrvakAlaH,3	sunakara	-	-	-	-	-
10	xivOkasAm	-	xivOkasAm	xivOkas{puM;6;bahu}	xivOkas{puM;6;bahu}	RaRTIsambanXaH,11	xevawAoM_kA	-	-	-	-	-
11	aXipawiH	-	aXipawiH	aXipawi{puM;1;eka}	aXipawi{puM;1;eka}	karwA,3	aXipawi	-	-	-	-	-
