@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,3	usake	-	-	-	-	-
2	prawixinaM	-	prawixinaM	prawixinam{avya}	prawixinam{avya}	kAlAXikaraNam,6	prawixina	-	-	-	-	-
3	manwriBiH	-	manwriBiH	manwrin{puM;3;bahu}	manwrin{puM;3;bahu}	karaNam,6	manwriyoM_se	-	-	-	-	-
4	saha	-	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,3	sAWa	-	-	-	-	-
5	manwraH	-	manwraH	manwra{puM;1;eka}	manwra{puM;1;eka}	karwA,6	manwra	-	-	-	-	-
6	baBUva	-	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	prawiyogI,7	huA	-	-	-	-	-
7	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,8	usa	-	-	-	-	-
8	sevyamAnaH	-	sevyamAnaH	sevyamAna{puM;1;eka(sev1;SAnac_lat;karmaNi;sevqz;:BvAxiH)}	sevyamAna{puM;1;eka(sev1;SAnac_lat;karmaNi;sevqz;:BvAxiH)}	varwamAnasamAnakAlaH,13	-	-	-	-	-	-
9	api	-	api	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
10	gupwa-xvAraH	-	gupwaxvAraH	gup1{kwa;gupUz;:BvAxiH-xvAra;puM;1;eka}	gup1{kwa;gupUz;:BvAxiH-xvAra;puM;1;eka}	karma,7	-	-	-	-	-	-
11	jAwu	-	jAwu	jAwu{avya}	jAwu{avya}	kriyAviSeRaNam,13	kaBI	-	-	-	-	-
12	na	-	na	na{avya}	na{avya}	prawiReXaH,13	-	-	-	-	-	-
13	sUcyawe	-	sUcyawe	sUca1{karmaNi;lat;pra;eka;AwmanepaxI;sUca;:curAxiH}	sUca1{karmaNi;lat;pra;eka;AwmanepaxI;sUca;:curAxiH}	aBihiwa_karma,10;sakarmaka	sUcanA_nahIM_xI_jAwI_hE	-	-	-	-	-
