@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kiMvA	1	kiMvA	kiMvA{avya}	kiMvA{avya}	sambanXaH,7	yA	-	-	-	-	-
2	wava	2	wavAwyanwaviyogamoGe	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,3	wumhArA	-	-	-	-	-
3	awyanwa-viyoga-moGe	-	-	awyanwa-viyoga-moGa{puM;7;eka}/moGa{napuM;8;xvi}/moGa{napuM;1;xvi}/moGa{napuM;2;xvi}/moGa{napuM;7;eka}/moGA{swrI;8;eka}/moGA{swrI;8;xvi}/moGA{swrI;1;xvi}/moGA{swrI;2;xvi}	awyanwa-viyoga-moGa{puM;7;eka}	viSeRaNam,5	awyanwa-viyoga-moGa_meM	-	-	-	-	-
4	asmin	-	-	ixam{sarvanAma;puM;7;eka}/ixam{sarvanAma;napuM;7;eka}	ixam{sarvanAma;napuM;7;eka}	viSeRaNam,5	isameM	-	-	-	-	-
5	hawa-jIviwe	4	hawajIviweZsmin	han1{kwa;hanaz;:axAxiH-jIvin;wal;swrI;1;xvi}/jIvin{wal;swrI;2;xvi}/jIviwa{puM;7;eka(jIv1;kwa;jIvaz;:BvAxiH)}/jIviwa{napuM;1;xvi(jIv1;kwa;jIvaz;:BvAxiH)}/jIviwa{napuM;2;xvi(jIv1;kwa;jIvaz;:BvAxiH)}/jIviwa{napuM;7;eka(jIv1;kwa;jIvaz;:BvAxiH)}/jIviwA{swrI;1;xvi(jIv1;kwa;jIvaz;:BvAxiH)}/jIviwA{swrI;2;xvi(jIv1;kwa;jIvaz;:BvAxiH)}	han1-jIviwa{kwa;hanaz;:axAxiH-napuM;7;eka(jIv1;kwa;jIvaz;:BvAxiH)}	aXikaraNam,7	-	-	-	-	-	-
6	upekRAM	-	-	upekRA{swrI;2;eka}	upekRA{swrI;2;eka}	karma,7	avahelanA_ko	-	-	-	-	-
7	kuryAm	3	kuryAmupekRAM	kq3{karwari;viXilif;u;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;viXilif;u;eka;parasmEpaxI;dukqF;:wanAxiH}	prawiyogI,8	karUz	-	-	-	-	-
8	yaxi	6	yaxi	yaxi{avya}	yaxi{avya}	anuyogI,16	yaxi	-	-	-	-	-
9	rakRaNIyaM	-	-	rakRaNIya{puM;2;eka(rakR1;anIyar;rakRaz;:BvAxiH)}/rakRaNIya{napuM;1;eka(rakR1;anIyar;rakRaz;:BvAxiH)}/rakRaNIya{napuM;2;eka(rakR1;anIyar;rakRaz;:BvAxiH)}	rakRaNIya{napuM;1;eka(rakR1;anIyar;rakRaz;:BvAxiH)}	viSeRaNam,12	-	-	-	-	-	-
10	anwargawam	-	-	anwargawa{puM;2;eka(gam1;kwa;gamLz;:BvAxiH)}/anwargawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}/anwargawa{napuM;2;eka(gam1;kwa;gamLz;:BvAxiH)}	anwargawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,12	-	-	-	-	-	-
11	wvaxIyam	-	-	wvaxIya{puM;2;eka}	wvaxIya{napuM;2;eka}	viSeRaNam,12	wumhAr_ko	-	-	-	-	-
12	wejaH	9	wejaswvaxIyamanwargawamanwarAyaH	wejas{napuM;1;eka}/wejas{napuM;2;eka}/wejas{napuM;8;eka}	wejas{napuM;1;eka}	karwA,16	weja	-	-	-	-	-
13	me	7	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,14	merA	-	-	-	-	-
14	anwarAyaH	-	-	anwarAya{puM;1;eka}/anwarAya{puM;1;eka(ay1;GaF;ayaz;:BvAxiH)}	anwarAya{puM;1;eka}	karwqsamAnAXikaraNam,16	viGna	-	-	-	-	-
15	na	8	na	na{avya}	na{avya}	prawiReXaH,16	nahIM	-	-	-	-	-
16	syAw	5	syAxrakRaNIyaM	as2{karwari;viXilif;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;viXilif;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,12;sakarmaka	ho	-	-	-	-	-
