@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12	usane	-	-	-	-	-
2	uxAra-maweH	-	uxAra-maweH	q1{GaF;q;:BvAxiH}/q2{GaF;q;:juhowyAxiH-mawi;swrI;5;eka}/mawi{swrI;6;eka}/mawi{puM;5;eka}/mawi{puM;6;eka}	uxAra-mawi{puM;6;eka}	viSeRaNam,4	mawi_kA	-	-	-	-	-
3	vinewuH	-	vinewuH	vinewq{puM;5;eka(NI1;wqc;NIF;:BvAxiH)}/vinewq{puM;6;eka(NI1;wqc;NIF;:BvAxiH)}/vinewq{napuM;5;eka(NI1;wqc;NIF;:BvAxiH)}/vinewq{napuM;6;eka(NI1;wqc;NIF;:BvAxiH)}	vinewq{puM;6;eka(NI1;wqc;NIF;:BvAxiH)}	viSeRaNam,4	newe	-	-	-	-	-
4	guroH	-	guroH	guru{puM;5;eka}/guru{puM;6;eka}	guru{puM;6;eka}	aBexaH,5	BArI	-	-	-	-	-
5	vasiRTasya	-	vasiRTasya	vasiRTa{puM;6;eka}	vasiRTa{puM;6;eka}	RaRTIsambanXaH,6	vasiRTa_kA	-	-	-	-	-
6	vacaH	-	vacaH	vaca{puM;1;eka}/vacas{napuM;1;eka}/vacas{napuM;2;eka}/vacas{napuM;8;eka}	vacas{napuM;2;eka}	karma,10	vacana	-	-	-	-	-
7	waWA	-	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,8	vEse	-	-	-	-	-
8	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	vAkyakarma,9	hE	-	-	-	-	-
9	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,12	EsA	-	-	-	-	-
10	prawigqhya	-	prawigqhya	grah1{avya;lyap;grahaz;:kryAxiH}/gqh1{avya;lyap;gqhUz;:BvAxiH}	prawi_gqh1{avya;lyap;gqhUz;:BvAxiH}	pUrvakAlaH,12	prawi_gqh1_kara	-	-	-	-	-
11	muniM	-	muniM	muni{puM;2;eka}	muni{puM;2;eka}	karma,12	muni	-	-	-	-	-
12	visasarja	-	visasarja	vi_sqj2{karwari;lit;u;eka;parasmEpaxI;sqjaz;:wuxAxiH}/vi_sqj2{karwari;lit;pra;eka;parasmEpaxI;sqjaz;:wuxAxiH}	vi_sqj2{karwari;lit;pra;eka;parasmEpaxI;sqjaz;:wuxAxiH}	aBihiwa_karwA,1;sakarmaka	CodA	-	-	-	-	-
