@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	brahma-yoninA	4	brahmayoninA	brahma-yoni{puM;3;eka}/yoni{napuM;3;eka}	brahma-yoni{puM;3;eka}	viSeRaNam,3	paramAwmA-yoni	-	-	-	-	-
2	guruNA	3	guruNA	guru{puM;3;eka}/guru{napuM;3;eka}	guru{puM;3;eka}	aBexaH,3	BArI	-	-	-	-	-
3	wvayA	1	wvayEvaM	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	karwA,5	wumase	-	-	-	guru vaSiRtaH	-
4	evaM	-		evam{avya}	evam{avya}	kriyAviSeRaNam,5	EsA	-	-	-	-	-
5	cinwyamAnasya	2	cinwyamAnasya	cinwyamAna{puM;6;eka(ciw2;SAnac_lat;karmaNi;ciwiz;:curAxiH)}/cinwyamAna{napuM;6;eka(ciw2;SAnac_lat;karmaNi;ciwiz;:curAxiH)}	cinwyamAna{puM;6;eka(ciw2;SAnac_lat;karmaNi;ciwiz;:curAxiH)}	viSeRaNam,7	-	-	-	-	-	-
6	nir-ApaxaH	11	nirApaxaH	nir-Apax{swrI;1;bahu}/Apax{swrI;2;bahu}/Apax{swrI;5;eka}/Apax{swrI;6;eka}/Apax{swrI;8;bahu}/Apaxa{puM;1;eka}	nir-Apax{swrI;6;eka}	viSeRaNam,8	nir-saMkata	-	-	-	-	-
7	me	10	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,8	merI	-	-	-	 rAjA xilIpaH	-
8	saMpaxaH	9	saMpaxo	sampax{swrI;1;bahu}/sampax{swrI;2;bahu}/sampax{swrI;5;eka}/sampax{swrI;6;eka}/sampax{swrI;8;bahu}	sampax{swrI;1;bahu}	karwA,12	sampawwi_kA	-	-	-	-	-
9	sa-anubanXAH	5	sAnubanXAH	sa-anubanXa{puM;1;bahu}/sa-anubanXa{puM;1;bahu(banX1;GaF;banXaz;:kryAxiH)}	sa-anubanXa{puM;1;bahu(sa-banX1;GaF;banXaz;:kryAxiH)}	karwqsamAnAXikaraNam,12	sa-	-	-	-	-	-
10	kaWaM	6	kaWaM	kaWam{avya}	kaWam{avya}	kriyAviSeRaNam,12	kEse	-	-	-	-	-
11	na	7	na	na{avya}	na{avya}	prawiReXaH,12	nahIM	-	-	-	-	-
12	syuH	8	syuH	as2{karwari;viXilif;pra;bahu;parasmEpaxI;asaz;:axAxiH}	as2{karwari;viXilif;pra;bahu;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,8	hoyeM	-	-	-	-	-
