@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(yaWA)	-	(-)	yaWA{avya}	yaWA{avya}	niwya_sambanXaH,8	jEse	-	-	-	-	-
2	xava-analaH	-	-	xava-anala{puM;1;eka}/Nal1{karwari;laf;ma;eka;parasmEpaxI;Nalaz;:BvAxiH}	xava-anala{puM;1;eka}	karwA,7	Aga	-	-	-	-	-
3	samIraNa-sahAyaH	5	samIraNasahAyoZpi	Ir2{lyut;Iraz;:curAxiH-sahAya;puM;1;eka}	sam_Ir2{lyut;Iraz;:curAxiH-sahAya;puM;1;eka}	viSeRaNam,2	-	-	-	-	-	-
4	api	-	-	api{avya}	api{avya}	sambanXaH,3	BI	-	-	-	-	-
5	amBas-prArWI	-	-	amBas-prArWin{puM;1;eka}	amBas-prArWin{puM;1;eka}	karwqsamAnAXikaraNam,7	-	-	-	-	-	-
6	na	6	nAmBaHprArWI	na{avya}	na{avya}	prawiReXaH,7	nahIM	-	-	-	-	-
7	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	prawiyogI,8	hE	-	-	-	-	-
8	(waWA)	-	(-)	waWA{avya}	waWA{avya}	anuyogI,15	vEse	-	-	-	-	-
9	SakwimawaH	3	SakwimawaH	Sakwi{mawup;puM;5;eka}/Sakwi{mawup;puM;6;eka}/Sakwi{mawup;puM;2;bahu}/Sakwi{mawup;napuM;5;eka}/Sakwi{mawup;napuM;6;eka}	Sakwi{mawup;puM;6;eka}	viSeRaNam,11	sIpa_kA_Kola	-	-	-	-	-
10	sawaH	4	sawaH	saw{puM;1;bahu}/saw{puM;2;bahu}/saw{puM;5;eka}/saw{puM;6;eka}/saw{puM;8;bahu}/saw{swrI;8;bahu}/saw{puM;2;bahu(as2;Sawq_lat;asaz;:axAxiH)}/saw{puM;5;eka(as2;Sawq_lat;asaz;:axAxiH)}/saw{puM;6;eka(as2;Sawq_lat;asaz;:axAxiH)}/saw{napuM;5;eka(as2;Sawq_lat;asaz;:axAxiH)}/saw{napuM;6;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;6;eka(as2;Sawq_lat;asaz;:axAxiH)}	viSeRaNam,11	sajjana	-	-	-	-	-
11	wasya	2	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,12	usakI	-	-	-	King AwiWi	-
12	yAwrA	-	-	yAwrA{swrI;1;eka}/yAwq{puM;3;eka(yA1;wqc;yA;:axAxiH)}/yAwq{napuM;3;eka(yA1;wqc;yA;:axAxiH)}	yAwrA{swrI;1;eka}	karwA,15	yAwrA	-	-	-	-	-
13	SakyeRu	1	SakyeRvevABavaxyAwrA	Sakya{napuM;7;bahu}	Sakya{napuM;7;bahu}	aXikaraNam,15	-	-	-	-	-	-
14	eva	-	-	eva{avya}	eva{avya}	sambanXaH,13	hI	-	-	-	-	-
15	aBavaw	-	-	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,12	huI	-	-	-	-	-
