@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	baBO	-	-	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}/BA1{karwari;lit;u;eka;parasmEpaxI;BA;:axAxiH}	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}	aBihiwa_karwA,6;sakarmaka	camakA	-	-	-	-	-
2	BUyaH	-	-	BUyaH{avya}/BUyas{napuM;1;eka}/BUyas{napuM;2;eka}/BUyas{napuM;8;eka}	BUyas{napuM;2;eka}	viSeRaNam,4	apekRAkqwa aXika mahawwvapUrNa 	-	-	-	-	-
3	kumArawvAw	-	kumArawvAxAXirAjyamavApya	kumAra{wva;napuM;5;eka}	kumAra{wva;napuM;5;eka}	hewuH,5	kumAra_se	-	-	-	-	-
4	AXirAjyam	-	-	AXirAjya{napuM;1;eka}/AXirAjya{napuM;2;eka}	AXirAjya{napuM;2;eka}	karma,5	praBusawwA	-	-	-	-	-
5	avApya	-	-	Ap1{avya;lyap;ApLz;:svAxiH}/Ap2{avya;lyap;ApLz;:curAxiH}	ava_Ap1{avya;lyap;ApLz;:svAxiH}	pUrvakAlaH,1	pA_kara	-	-	-	-	-
6	saH	-	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,1	vaha	-	-	-	saH- nqpaH awiWiH	-
7	reKABAvAw	-	reKABAvAxupArUDaH	reKA-BAva{puM;5;eka}/reKA-BAva{puM;5;eka(BU1;GaF;BU;:BvAxiH)}/reKA-BAva{puM;5;eka(BU2;GaF;BU;:curAxiH)}/reKA-BAva{puM;5;eka(Buv1;GaF;Buvoz;:curAxiH)}	reKA-BAva{puM;5;eka}	hewuH,8	reKA-BAva_se	-	-	-	-	-
8	upa-ArUDaH	-	-	upa-ArUDa{puM;1;eka}	upa-ArUDa{puM;1;eka}	viSeRaNam,11	caDZA_huA	-	-	-	-	-
9	sAmagryam	-	sAmagryamiva	sAmagrya{napuM;1;eka}/sAmagrya{napuM;2;eka}	sAmagrya{napuM;2;eka}	karma,8	samagrawA	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
11	canxramAH	-	canxramAH	canxramas{puM;1;eka}	canxramas{puM;1;eka}	upamAnam,10	canxramA	-	-	-	-	-
