@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	1	aWAByarcya	aWa{avya}	aWa{avya}	sambanXaH,11	Ora	-	-	-	-	-
2	prayawO	3	prayawO	prayawa{puM;1;xvi(yaw1;GaF;yawIz;:BvAxiH)}/prayawa{puM;2;xvi(yaw1;GaF;yawIz;:BvAxiH)}	prayawa{puM;1;xvi(yaw1;GaF;yawIz;:BvAxiH)}	viSeRaNam,4	-	-	-	-	-	-
3	wO	5	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	viSeRaNam,4	ve	-	-	-	-	-
4	xampawI	6	xampawI	xampawI{swrI;1;eka}/xampawI{swrI;2;xvi}/xampawI{swrI;1;xvi}	xampawI{swrI;1;xvi}	karwA,11	pawi_Ora_pawniyoM_ko	-	-	-	-	-
5	puwra-kAmyayA	4	puwrakAmyayA	puwra-kAmyA{swrI;3;eka(puwra-kam1;Nyaw;kamuz;:BvAxiH)}	puwra-kAmyA{swrI;3;eka(puwra-kam1;Nyaw;kamuz;:BvAxiH)}	hewuH,7	puwra-kAmanA_se	-	-	-	-	-
6	viXAwAraM	2	viXAwAraM	viXAwq{puM;2;eka}/viXAwq{puM;2;eka(XA1;wqc;duXAF;:juhowyAxiH)}/viXAwq{puM;2;eka(Xe1;wqc;Xet;:BvAxiH)}	viXAwq{puM;2;eka(XA1;wqc;duXAF;:juhowyAxiH)}	karma,7	viXAwA	-	-	-	-	-
7	aByarcya	-	-	arc2{avya;lyap;arcaz;:curAxiH}/arc1{avya;lyap;arcaz;:BvAxiH}/qc1{avya;lyap;qcaz;:wuxAxiH}	aBi_arc1{avya;lyap;arcaz;:BvAxiH}	pUrvakAlaH,11	aBi_arc1_kara	-	-	-	-	-
8	guroH	8	gurorjagmawurASramam	guru{puM;5;eka}/guru{puM;6;eka}	guru{puM;6;eka}	aBexaH,9	BArI	-	-	-	-	-
9	vasiRTasya	7	vasiRTasya	vasiRTa{puM;6;eka}	vasiRTa{puM;6;eka}	RaRTIsambanXaH,10	vasiRTa_kA	-	-	-	-	-
10	ASramam	-	-	ASrama{puM;2;eka}/ASrama{napuM;1;eka}/ASrama{napuM;2;eka}	ASrama{napuM;2;eka}	karma,11	ASrama	-	-	-	-	-
11	jagmawuH	-	-	gam1{karwari;lit;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	gam1{karwari;lit;pra;xvi;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,4;sakarmaka	gaye	-	-	-	-	-
